id_usuario_x_identificador;fecha_alta;id_identificador;id_usuario;id_usuario_alta
2510511;2025-06-04 11:36:48,000;2345724;41386;44129
2510512;2025-06-04 11:36:48,000;2345725;41386;44129
2510513;2025-06-04 11:36:48,000;2345726;41386;44129
2510514;2025-06-04 11:36:48,000;2345727;41386;44129
2510515;2025-06-04 11:36:48,000;2345728;41386;44129
2510516;2025-06-04 11:36:48,000;2345729;41386;44129
2510517;2025-06-04 11:36:48,000;2345730;41386;44129
2510518;2025-06-04 11:36:48,000;2345731;41386;44129
2510519;2025-06-04 11:36:48,000;2345732;41386;44129
2510520;2025-06-04 11:36:48,000;2345733;41386;44129
2510521;2025-06-04 11:36:48,000;2345734;41386;44129
2510522;2025-06-04 11:36:48,000;2345735;41386;44129
2510523;2025-06-04 11:36:48,000;2345736;41386;44129
2510524;2025-06-04 11:36:48,000;2345737;41386;44129
2510525;2025-06-04 11:36:48,000;2345738;41386;44129
2510526;2025-06-04 11:36:48,000;2345739;41386;44129
2510527;2025-06-04 11:36:48,000;2345740;41386;44129
2510528;2025-06-04 11:36:48,000;2345741;41386;44129
2510529;2025-06-04 11:36:48,000;2345742;41386;44129
2510530;2025-06-04 11:36:48,000;2345743;41386;44129
2510531;2025-06-04 11:36:48,000;2345744;41386;44129
2510532;2025-06-04 11:36:48,000;2345745;41386;44129
2510533;2025-06-04 11:36:48,000;2345746;41386;44129
2510534;2025-06-04 11:36:48,000;2345747;41386;44129
2510535;2025-06-04 11:36:48,000;2345748;41386;44129
2510430;2025-06-04 11:35:37,000;2345652;41386;44129
1535117;2024-08-27 17:58:28,000;1419445;42696;34473
1535118;2024-08-27 17:58:28,000;1419446;42696;34473
1535119;2024-08-27 17:58:28,000;1419447;42696;34473
1535120;2024-08-27 17:58:28,000;1419448;42696;34473
1535121;2024-08-27 17:58:28,000;1419449;42696;34473
1535122;2024-08-27 17:58:28,000;1419452;42696;34473
1535123;2024-08-27 17:58:28,000;1419454;42696;34473
1535124;2024-08-27 17:58:28,000;1419455;42696;34473
1535125;2024-08-27 17:58:28,000;1419456;42696;34473
1535126;2024-08-27 17:58:28,000;1419458;42696;34473
1535127;2024-08-27 17:58:28,000;1419459;42696;34473
1535128;2024-08-27 17:58:28,000;1419445;42747;34473
1535129;2024-08-27 17:58:28,000;1419446;42747;34473
1535130;2024-08-27 17:58:28,000;1419447;42747;34473
1535131;2024-08-27 17:58:28,000;1419448;42747;34473
1535132;2024-08-27 17:58:28,000;1419449;42747;34473
1535133;2024-08-27 17:58:28,000;1419452;42747;34473
1535134;2024-08-27 17:58:28,000;1419454;42747;34473
1535135;2024-08-27 17:58:28,000;1419455;42747;34473
1535136;2024-08-27 17:58:28,000;1419456;42747;34473
1535137;2024-08-27 17:58:28,000;1419458;42747;34473
1535138;2024-08-27 17:58:28,000;1419459;42747;34473
1535139;2024-08-27 17:58:28,000;1419445;42748;34473
1535140;2024-08-27 17:58:28,000;1419446;42748;34473
1535141;2024-08-27 17:58:28,000;1419447;42748;34473
1535142;2024-08-27 17:58:28,000;1419448;42748;34473
1535143;2024-08-27 17:58:28,000;1419449;42748;34473
1535144;2024-08-27 17:58:28,000;1419452;42748;34473
1535145;2024-08-27 17:58:28,000;1419454;42748;34473
1535146;2024-08-27 17:58:28,000;1419455;42748;34473
1535147;2024-08-27 17:58:28,000;1419456;42748;34473
1535148;2024-08-27 17:58:28,000;1419458;42748;34473
1535149;2024-08-27 17:58:28,000;1419459;42748;34473
1535150;2024-08-27 17:58:28,000;1419445;42749;34473
1535151;2024-08-27 17:58:28,000;1419446;42749;34473
1535152;2024-08-27 17:58:28,000;1419447;42749;34473
1535153;2024-08-27 17:58:28,000;1419448;42749;34473
1535154;2024-08-27 17:58:28,000;1419449;42749;34473
1535155;2024-08-27 17:58:28,000;1419452;42749;34473
1535156;2024-08-27 17:58:28,000;1419454;42749;34473
1535157;2024-08-27 17:58:28,000;1419455;42749;34473
1535158;2024-08-27 17:58:28,000;1419456;42749;34473
1535159;2024-08-27 17:58:28,000;1419458;42749;34473
1535160;2024-08-27 17:58:28,000;1419459;42749;34473
1535161;2024-08-27 18:02:36,000;1427261;37695;34473
1535162;2024-08-27 18:02:36,000;1427261;37698;34473
1535163;2024-08-27 18:04:14,000;1427259;42696;34473
1535164;2024-08-27 18:04:14,000;1427260;42696;34473
1535165;2024-08-27 18:04:14,000;1427259;42747;34473
1535166;2024-08-27 18:04:14,000;1427260;42747;34473
1535167;2024-08-27 18:04:14,000;1427259;42748;34473
1535168;2024-08-27 18:04:14,000;1427260;42748;34473
1535169;2024-08-27 18:04:14,000;1427259;42749;34473
1535170;2024-08-27 18:04:14,000;1427260;42749;34473
1535171;2024-08-27 18:05:13,000;1427262;42664;34473
1535172;2024-08-27 18:08:22,000;1427262;42750;34473
2470625;2025-02-13 19:33:18,000;1419443;45354;34473
2471634;2025-02-13 19:36:24,000;1225468;45354;34473
2471635;2025-02-13 19:36:24,000;1225469;45354;34473
2471636;2025-02-13 19:36:24,000;1225470;45354;34473
2471637;2025-02-13 19:36:24,000;1225471;45354;34473
2471638;2025-02-13 19:36:24,000;1225472;45354;34473
2471639;2025-02-13 19:36:24,000;1225473;45354;34473
2471640;2025-02-13 19:36:24,000;1225474;45354;34473
2471641;2025-02-13 19:36:24,000;1225475;45354;34473
2471642;2025-02-13 19:36:24,000;1225476;45354;34473
2471643;2025-02-13 19:36:24,000;1225477;45354;34473
2471644;2025-02-13 19:36:24,000;1225478;45354;34473
2471645;2025-02-13 19:36:24,000;1225479;45354;34473
2471646;2025-02-13 19:36:24,000;1225480;45354;34473
2471647;2025-02-13 19:36:24,000;1225481;45354;34473
2471648;2025-02-13 19:36:24,000;1225482;45354;34473
2471649;2025-02-13 19:36:24,000;1225483;45354;34473
2471650;2025-02-13 19:36:24,000;1225484;45354;34473
2471651;2025-02-13 19:36:24,000;1225485;45354;34473
2471652;2025-02-13 19:36:24,000;1225486;45354;34473
2471653;2025-02-13 19:36:24,000;1225487;45354;34473
2471654;2025-02-13 19:36:24,000;1225488;45354;34473
2471655;2025-02-13 19:36:24,000;1225489;45354;34473
2471656;2025-02-13 19:36:24,000;1225490;45354;34473
2471657;2025-02-13 19:36:24,000;1225491;45354;34473
2471658;2025-02-13 19:36:24,000;1225492;45354;34473
2471659;2025-02-13 19:36:24,000;1225493;45354;34473
2471660;2025-02-13 19:36:24,000;1225494;45354;34473
2471661;2025-02-13 19:36:24,000;1225495;45354;34473
2471662;2025-02-13 19:36:24,000;1225496;45354;34473
2471663;2025-02-13 19:36:24,000;1225497;45354;34473
2471664;2025-02-13 19:36:24,000;1225498;45354;34473
2471665;2025-02-13 19:36:24,000;1225499;45354;34473
2471666;2025-02-13 19:36:24,000;1225500;45354;34473
2471667;2025-02-13 19:36:24,000;1225501;45354;34473
2471668;2025-02-13 19:36:24,000;1225502;45354;34473
2471669;2025-02-13 19:36:24,000;1225503;45354;34473
2471670;2025-02-13 19:36:24,000;1225504;45354;34473
2471671;2025-02-13 19:36:24,000;1225505;45354;34473
2471672;2025-02-13 19:36:24,000;1225506;45354;34473
2471673;2025-02-13 19:36:24,000;1225507;45354;34473
2471674;2025-02-13 19:36:24,000;1225508;45354;34473
2471675;2025-02-13 19:36:24,000;1225509;45354;34473
2471676;2025-02-13 19:36:24,000;1225510;45354;34473
2471677;2025-02-13 19:36:24,000;1225511;45354;34473
2471678;2025-02-13 19:36:24,000;1225512;45354;34473
2471679;2025-02-13 19:36:24,000;1225513;45354;34473
2471680;2025-02-13 19:36:24,000;1225514;45354;34473
2471681;2025-02-13 19:36:24,000;1225515;45354;34473
2471682;2025-02-13 19:36:24,000;1225516;45354;34473
2471683;2025-02-13 19:36:24,000;1225517;45354;34473
2471684;2025-02-13 19:36:24,000;1225518;45354;34473
2471685;2025-02-13 19:36:24,000;1225519;45354;34473
2471686;2025-02-13 19:36:24,000;1225520;45354;34473
2471687;2025-02-13 19:36:24,000;1225521;45354;34473
2471688;2025-02-13 19:36:24,000;1225522;45354;34473
2471689;2025-02-13 19:36:24,000;1225523;45354;34473
2471690;2025-02-13 19:36:24,000;1225524;45354;34473
2471691;2025-02-13 19:36:24,000;1225525;45354;34473
2471692;2025-02-13 19:36:24,000;1225526;45354;34473
2471693;2025-02-13 19:36:24,000;1225527;45354;34473
2471694;2025-02-13 19:36:24,000;1225528;45354;34473
2471695;2025-02-13 19:36:24,000;1225529;45354;34473
2471696;2025-02-13 19:36:24,000;1225530;45354;34473
2471697;2025-02-13 19:36:24,000;1225531;45354;34473
2471698;2025-02-13 19:36:24,000;1225532;45354;34473
2471699;2025-02-13 19:36:24,000;1225533;45354;34473
2471700;2025-02-13 19:36:24,000;1225534;45354;34473
2471701;2025-02-13 19:36:24,000;1225535;45354;34473
2471702;2025-02-13 19:36:24,000;1225536;45354;34473
2471703;2025-02-13 19:36:24,000;1225537;45354;34473
2471704;2025-02-13 19:36:24,000;1225538;45354;34473
2471705;2025-02-13 19:36:24,000;1225539;45354;34473
2471706;2025-02-13 19:36:24,000;1225540;45354;34473
2471707;2025-02-13 19:36:24,000;1225541;45354;34473
2471708;2025-02-13 19:36:24,000;1225542;45354;34473
2471709;2025-02-13 19:36:24,000;1225543;45354;34473
2471710;2025-02-13 19:36:24,000;1225544;45354;34473
2471711;2025-02-13 19:36:24,000;1225545;45354;34473
2471712;2025-02-13 19:36:24,000;1225546;45354;34473
2471713;2025-02-13 19:36:24,000;1225547;45354;34473
2471714;2025-02-13 19:36:24,000;1225548;45354;34473
2471715;2025-02-13 19:36:24,000;1225549;45354;34473
2471716;2025-02-13 19:36:24,000;1225550;45354;34473
2471717;2025-02-13 19:36:24,000;1225551;45354;34473
2471718;2025-02-13 19:36:24,000;1225552;45354;34473
2471719;2025-02-13 19:36:24,000;1225553;45354;34473
2471720;2025-02-13 19:36:24,000;1225554;45354;34473
2471721;2025-02-13 19:36:24,000;1225555;45354;34473
2471722;2025-02-13 19:36:24,000;1225556;45354;34473
2471723;2025-02-13 19:36:24,000;1225557;45354;34473
2471724;2025-02-13 19:36:24,000;1225558;45354;34473
2471725;2025-02-13 19:36:24,000;1225559;45354;34473
2471726;2025-02-13 19:36:24,000;1225560;45354;34473
2471727;2025-02-13 19:36:24,000;1225561;45354;34473
2471728;2025-02-13 19:36:24,000;1225562;45354;34473
2471729;2025-02-13 19:36:24,000;1225563;45354;34473
2471730;2025-02-13 19:36:24,000;1225564;45354;34473
2471731;2025-02-13 19:36:24,000;1225565;45354;34473
2471732;2025-02-13 19:36:24,000;1225566;45354;34473
2471733;2025-02-13 19:36:24,000;1225567;45354;34473
2471734;2025-02-13 19:36:24,000;1225568;45354;34473
2471735;2025-02-13 19:36:24,000;1225569;45354;34473
2471736;2025-02-13 19:36:24,000;1225570;45354;34473
2471737;2025-02-13 19:36:24,000;1225571;45354;34473
2471738;2025-02-13 19:36:24,000;1225572;45354;34473
2471739;2025-02-13 19:36:24,000;1225573;45354;34473
2471740;2025-02-13 19:36:24,000;1225574;45354;34473
2471741;2025-02-13 19:36:24,000;1225575;45354;34473
2471742;2025-02-13 19:36:24,000;1225576;45354;34473
2471743;2025-02-13 19:36:24,000;1225577;45354;34473
2471744;2025-02-13 19:36:24,000;1225578;45354;34473
2471745;2025-02-13 19:36:24,000;1225579;45354;34473
2471746;2025-02-13 19:36:24,000;1225580;45354;34473
2471747;2025-02-13 19:36:24,000;1225581;45354;34473
2471748;2025-02-13 19:36:24,000;1225582;45354;34473
2471749;2025-02-13 19:36:24,000;1225583;45354;34473
2471750;2025-02-13 19:36:24,000;1225584;45354;34473
2471751;2025-02-13 19:36:24,000;1225585;45354;34473
2471752;2025-02-13 19:36:24,000;1225586;45354;34473
2471753;2025-02-13 19:36:24,000;1225587;45354;34473
2471754;2025-02-13 19:36:24,000;1225588;45354;34473
2471755;2025-02-13 19:36:24,000;1225589;45354;34473
2471756;2025-02-13 19:36:24,000;1225590;45354;34473
2471757;2025-02-13 19:36:24,000;1225591;45354;34473
2471758;2025-02-13 19:36:24,000;1225592;45354;34473
2471759;2025-02-13 19:36:24,000;1225593;45354;34473
2471760;2025-02-13 19:36:24,000;1225594;45354;34473
2471761;2025-02-13 19:36:24,000;1225595;45354;34473
2471762;2025-02-13 19:36:24,000;1225596;45354;34473
2471763;2025-02-13 19:36:24,000;1225597;45354;34473
2471764;2025-02-13 19:36:24,000;1225598;45354;34473
2471765;2025-02-13 19:36:24,000;1225599;45354;34473
2471766;2025-02-13 19:36:24,000;1225600;45354;34473
2471767;2025-02-13 19:36:24,000;1225601;45354;34473
2471768;2025-02-13 19:36:24,000;1225602;45354;34473
2471769;2025-02-13 19:36:24,000;1225603;45354;34473
2471770;2025-02-13 19:36:24,000;1225604;45354;34473
2471771;2025-02-13 19:36:24,000;1225605;45354;34473
2471772;2025-02-13 19:36:24,000;1225606;45354;34473
2471773;2025-02-13 19:36:24,000;1225607;45354;34473
2471774;2025-02-13 19:36:24,000;1225608;45354;34473
2471775;2025-02-13 19:36:24,000;1225609;45354;34473
2471776;2025-02-13 19:36:24,000;1225610;45354;34473
2471777;2025-02-13 19:36:24,000;1225611;45354;34473
2471778;2025-02-13 19:36:24,000;1225612;45354;34473
2471779;2025-02-13 19:36:24,000;1225613;45354;34473
2471780;2025-02-13 19:36:24,000;1225614;45354;34473
2471781;2025-02-13 19:36:24,000;1225615;45354;34473
2471782;2025-02-13 19:36:24,000;1225616;45354;34473
2471783;2025-02-13 19:36:24,000;1225617;45354;34473
2471784;2025-02-13 19:36:24,000;1225618;45354;34473
2471785;2025-02-13 19:36:24,000;1225619;45354;34473
2471786;2025-02-13 19:36:24,000;1225620;45354;34473
2471787;2025-02-13 19:36:24,000;1225621;45354;34473
2471788;2025-02-13 19:36:24,000;1225622;45354;34473
2471789;2025-02-13 19:36:24,000;1225623;45354;34473
2471790;2025-02-13 19:36:24,000;1225624;45354;34473
2471791;2025-02-13 19:36:24,000;1225625;45354;34473
2471792;2025-02-13 19:36:24,000;1225626;45354;34473
2471793;2025-02-13 19:36:24,000;1225627;45354;34473
2471794;2025-02-13 19:36:24,000;1225628;45354;34473
2471795;2025-02-13 19:36:24,000;1225629;45354;34473
2471796;2025-02-13 19:36:24,000;1225630;45354;34473
2471797;2025-02-13 19:36:24,000;1225631;45354;34473
2471798;2025-02-13 19:36:24,000;1225632;45354;34473
2471799;2025-02-13 19:36:24,000;1225633;45354;34473
2471800;2025-02-13 19:36:24,000;1225634;45354;34473
2471801;2025-02-13 19:36:24,000;1225635;45354;34473
2471802;2025-02-13 19:36:24,000;1225636;45354;34473
2471803;2025-02-13 19:36:24,000;1225637;45354;34473
2471804;2025-02-13 19:36:24,000;1225638;45354;34473
2471805;2025-02-13 19:36:24,000;1225639;45354;34473
2471806;2025-02-13 19:36:24,000;1225640;45354;34473
2471807;2025-02-13 19:36:24,000;1225641;45354;34473
2471808;2025-02-13 19:36:24,000;1225642;45354;34473
2471809;2025-02-13 19:36:24,000;1225643;45354;34473
2471810;2025-02-13 19:36:24,000;1225644;45354;34473
2471811;2025-02-13 19:36:24,000;1225645;45354;34473
2471812;2025-02-13 19:36:24,000;1225646;45354;34473
2471813;2025-02-13 19:36:24,000;1225647;45354;34473
2471814;2025-02-13 19:36:24,000;1225648;45354;34473
2471815;2025-02-13 19:36:24,000;1225649;45354;34473
2471816;2025-02-13 19:36:24,000;1225650;45354;34473
2471817;2025-02-13 19:36:24,000;1225651;45354;34473
2471818;2025-02-13 19:36:24,000;1225652;45354;34473
2471819;2025-02-13 19:36:24,000;1225653;45354;34473
2471820;2025-02-13 19:36:24,000;1225654;45354;34473
2471821;2025-02-13 19:36:24,000;1225655;45354;34473
2471822;2025-02-13 19:36:24,000;1225656;45354;34473
2471823;2025-02-13 19:36:24,000;1225657;45354;34473
2471824;2025-02-13 19:36:24,000;1225658;45354;34473
2471825;2025-02-13 19:36:24,000;1225659;45354;34473
2471826;2025-02-13 19:36:24,000;1225660;45354;34473
2471827;2025-02-13 19:36:24,000;1225661;45354;34473
2471828;2025-02-13 19:36:24,000;1225662;45354;34473
2471829;2025-02-13 19:36:24,000;1225663;45354;34473
2471830;2025-02-13 19:36:24,000;1225664;45354;34473
2471831;2025-02-13 19:36:24,000;1225665;45354;34473
2471832;2025-02-13 19:36:24,000;1225666;45354;34473
2471033;2025-02-13 19:36:23,000;1224867;45354;34473
2471034;2025-02-13 19:36:23,000;1224868;45354;34473
2471035;2025-02-13 19:36:23,000;1224869;45354;34473
2471036;2025-02-13 19:36:23,000;1224870;45354;34473
2471037;2025-02-13 19:36:23,000;1224871;45354;34473
2471038;2025-02-13 19:36:23,000;1224872;45354;34473
2471039;2025-02-13 19:36:23,000;1224873;45354;34473
2471040;2025-02-13 19:36:23,000;1224874;45354;34473
2471041;2025-02-13 19:36:23,000;1224875;45354;34473
2471042;2025-02-13 19:36:23,000;1224876;45354;34473
2471043;2025-02-13 19:36:23,000;1224877;45354;34473
2471044;2025-02-13 19:36:23,000;1224878;45354;34473
2471045;2025-02-13 19:36:23,000;1224879;45354;34473
2471046;2025-02-13 19:36:23,000;1224880;45354;34473
2471047;2025-02-13 19:36:23,000;1224881;45354;34473
2471048;2025-02-13 19:36:23,000;1224882;45354;34473
2471049;2025-02-13 19:36:23,000;1224883;45354;34473
2471050;2025-02-13 19:36:23,000;1224884;45354;34473
2471051;2025-02-13 19:36:23,000;1224885;45354;34473
2471052;2025-02-13 19:36:23,000;1224886;45354;34473
2471053;2025-02-13 19:36:23,000;1224887;45354;34473
2471054;2025-02-13 19:36:23,000;1224888;45354;34473
2471055;2025-02-13 19:36:23,000;1224889;45354;34473
2471056;2025-02-13 19:36:23,000;1224890;45354;34473
2471057;2025-02-13 19:36:23,000;1224891;45354;34473
2471058;2025-02-13 19:36:23,000;1224892;45354;34473
2471059;2025-02-13 19:36:23,000;1224893;45354;34473
2471060;2025-02-13 19:36:23,000;1224894;45354;34473
2471061;2025-02-13 19:36:23,000;1224895;45354;34473
2471062;2025-02-13 19:36:23,000;1224896;45354;34473
2471063;2025-02-13 19:36:23,000;1224897;45354;34473
2471064;2025-02-13 19:36:23,000;1224898;45354;34473
2471065;2025-02-13 19:36:23,000;1224899;45354;34473
2471066;2025-02-13 19:36:23,000;1224900;45354;34473
2471067;2025-02-13 19:36:23,000;1224901;45354;34473
2471068;2025-02-13 19:36:23,000;1224902;45354;34473
2471069;2025-02-13 19:36:23,000;1224903;45354;34473
2471070;2025-02-13 19:36:23,000;1224904;45354;34473
2471071;2025-02-13 19:36:23,000;1224905;45354;34473
2471072;2025-02-13 19:36:23,000;1224906;45354;34473
2471073;2025-02-13 19:36:23,000;1224907;45354;34473
2471074;2025-02-13 19:36:23,000;1224908;45354;34473
2471075;2025-02-13 19:36:23,000;1224909;45354;34473
2471076;2025-02-13 19:36:23,000;1224910;45354;34473
2471077;2025-02-13 19:36:23,000;1224911;45354;34473
2471078;2025-02-13 19:36:23,000;1224912;45354;34473
2471079;2025-02-13 19:36:23,000;1224913;45354;34473
2471080;2025-02-13 19:36:23,000;1224914;45354;34473
2471081;2025-02-13 19:36:23,000;1224915;45354;34473
2471082;2025-02-13 19:36:23,000;1224916;45354;34473
2471083;2025-02-13 19:36:23,000;1224917;45354;34473
2471084;2025-02-13 19:36:23,000;1224918;45354;34473
2471085;2025-02-13 19:36:23,000;1224919;45354;34473
2471086;2025-02-13 19:36:23,000;1224920;45354;34473
2471087;2025-02-13 19:36:23,000;1224921;45354;34473
2471088;2025-02-13 19:36:23,000;1224922;45354;34473
2471089;2025-02-13 19:36:23,000;1224923;45354;34473
2471090;2025-02-13 19:36:23,000;1224924;45354;34473
2471091;2025-02-13 19:36:23,000;1224925;45354;34473
2471092;2025-02-13 19:36:23,000;1224926;45354;34473
2471093;2025-02-13 19:36:23,000;1224927;45354;34473
2471094;2025-02-13 19:36:23,000;1224928;45354;34473
2471095;2025-02-13 19:36:23,000;1224929;45354;34473
2471096;2025-02-13 19:36:23,000;1224930;45354;34473
2471097;2025-02-13 19:36:23,000;1224931;45354;34473
2471098;2025-02-13 19:36:23,000;1224932;45354;34473
2471099;2025-02-13 19:36:23,000;1224933;45354;34473
2471100;2025-02-13 19:36:23,000;1224934;45354;34473
2471101;2025-02-13 19:36:23,000;1224935;45354;34473
2471102;2025-02-13 19:36:23,000;1224936;45354;34473
2471103;2025-02-13 19:36:23,000;1224937;45354;34473
2471104;2025-02-13 19:36:23,000;1224938;45354;34473
2471105;2025-02-13 19:36:23,000;1224939;45354;34473
2471106;2025-02-13 19:36:23,000;1224940;45354;34473
2471107;2025-02-13 19:36:23,000;1224941;45354;34473
2471108;2025-02-13 19:36:23,000;1224942;45354;34473
2471109;2025-02-13 19:36:23,000;1224943;45354;34473
2471110;2025-02-13 19:36:23,000;1224944;45354;34473
2471111;2025-02-13 19:36:23,000;1224945;45354;34473
2471112;2025-02-13 19:36:23,000;1224946;45354;34473
2471113;2025-02-13 19:36:23,000;1224947;45354;34473
2471114;2025-02-13 19:36:23,000;1224948;45354;34473
2471115;2025-02-13 19:36:23,000;1224949;45354;34473
2471116;2025-02-13 19:36:23,000;1224950;45354;34473
2471117;2025-02-13 19:36:23,000;1224951;45354;34473
2471118;2025-02-13 19:36:23,000;1224952;45354;34473
2471119;2025-02-13 19:36:23,000;1224953;45354;34473
2471120;2025-02-13 19:36:23,000;1224954;45354;34473
2471121;2025-02-13 19:36:23,000;1224955;45354;34473
2471122;2025-02-13 19:36:23,000;1224956;45354;34473
2471123;2025-02-13 19:36:23,000;1224957;45354;34473
2471124;2025-02-13 19:36:23,000;1224958;45354;34473
2471125;2025-02-13 19:36:23,000;1224959;45354;34473
2471126;2025-02-13 19:36:23,000;1224960;45354;34473
2471127;2025-02-13 19:36:23,000;1224961;45354;34473
2471128;2025-02-13 19:36:23,000;1224962;45354;34473
2471129;2025-02-13 19:36:23,000;1224963;45354;34473
2471130;2025-02-13 19:36:23,000;1224964;45354;34473
2471131;2025-02-13 19:36:23,000;1224965;45354;34473
2471132;2025-02-13 19:36:23,000;1224966;45354;34473
2471133;2025-02-13 19:36:23,000;1224967;45354;34473
2471134;2025-02-13 19:36:23,000;1224968;45354;34473
2471135;2025-02-13 19:36:23,000;1224969;45354;34473
2471136;2025-02-13 19:36:23,000;1224970;45354;34473
2471137;2025-02-13 19:36:23,000;1224971;45354;34473
2471138;2025-02-13 19:36:23,000;1224972;45354;34473
2471139;2025-02-13 19:36:23,000;1224973;45354;34473
2471140;2025-02-13 19:36:23,000;1224974;45354;34473
2471141;2025-02-13 19:36:23,000;1224975;45354;34473
2471142;2025-02-13 19:36:23,000;1224976;45354;34473
2471143;2025-02-13 19:36:23,000;1224977;45354;34473
2471144;2025-02-13 19:36:23,000;1224978;45354;34473
2471145;2025-02-13 19:36:23,000;1224979;45354;34473
2471146;2025-02-13 19:36:23,000;1224980;45354;34473
2471147;2025-02-13 19:36:23,000;1224981;45354;34473
2471148;2025-02-13 19:36:23,000;1224982;45354;34473
2471149;2025-02-13 19:36:23,000;1224983;45354;34473
2471150;2025-02-13 19:36:23,000;1224984;45354;34473
2471151;2025-02-13 19:36:23,000;1224985;45354;34473
2471152;2025-02-13 19:36:23,000;1224986;45354;34473
2471153;2025-02-13 19:36:23,000;1224987;45354;34473
2471154;2025-02-13 19:36:23,000;1224988;45354;34473
2471155;2025-02-13 19:36:23,000;1224989;45354;34473
2471156;2025-02-13 19:36:23,000;1224990;45354;34473
2471157;2025-02-13 19:36:23,000;1224991;45354;34473
2471158;2025-02-13 19:36:23,000;1224992;45354;34473
2471159;2025-02-13 19:36:23,000;1224993;45354;34473
2471160;2025-02-13 19:36:23,000;1224994;45354;34473
2471161;2025-02-13 19:36:23,000;1224995;45354;34473
2471162;2025-02-13 19:36:23,000;1224996;45354;34473
2471163;2025-02-13 19:36:23,000;1224997;45354;34473
2471164;2025-02-13 19:36:23,000;1224998;45354;34473
2471165;2025-02-13 19:36:23,000;1224999;45354;34473
2471166;2025-02-13 19:36:23,000;1225000;45354;34473
2471167;2025-02-13 19:36:23,000;1225001;45354;34473
2471168;2025-02-13 19:36:23,000;1225002;45354;34473
2471169;2025-02-13 19:36:23,000;1225003;45354;34473
2471170;2025-02-13 19:36:23,000;1225004;45354;34473
2471171;2025-02-13 19:36:23,000;1225005;45354;34473
2471172;2025-02-13 19:36:23,000;1225006;45354;34473
2471173;2025-02-13 19:36:23,000;1225007;45354;34473
2471174;2025-02-13 19:36:23,000;1225008;45354;34473
2471175;2025-02-13 19:36:23,000;1225009;45354;34473
2471176;2025-02-13 19:36:23,000;1225010;45354;34473
2471177;2025-02-13 19:36:23,000;1225011;45354;34473
2471178;2025-02-13 19:36:23,000;1225012;45354;34473
2471179;2025-02-13 19:36:23,000;1225013;45354;34473
2471180;2025-02-13 19:36:23,000;1225014;45354;34473
2471181;2025-02-13 19:36:23,000;1225015;45354;34473
2471182;2025-02-13 19:36:23,000;1225016;45354;34473
2471183;2025-02-13 19:36:23,000;1225017;45354;34473
2471184;2025-02-13 19:36:23,000;1225018;45354;34473
2471185;2025-02-13 19:36:23,000;1225019;45354;34473
2471186;2025-02-13 19:36:23,000;1225020;45354;34473
2471187;2025-02-13 19:36:23,000;1225021;45354;34473
2471188;2025-02-13 19:36:23,000;1225022;45354;34473
2471189;2025-02-13 19:36:23,000;1225023;45354;34473
2471190;2025-02-13 19:36:23,000;1225024;45354;34473
2471191;2025-02-13 19:36:23,000;1225025;45354;34473
2471192;2025-02-13 19:36:23,000;1225026;45354;34473
2471193;2025-02-13 19:36:23,000;1225027;45354;34473
2471194;2025-02-13 19:36:23,000;1225028;45354;34473
2471195;2025-02-13 19:36:23,000;1225029;45354;34473
2471196;2025-02-13 19:36:23,000;1225030;45354;34473
2471197;2025-02-13 19:36:23,000;1225031;45354;34473
2471198;2025-02-13 19:36:23,000;1225032;45354;34473
2471199;2025-02-13 19:36:23,000;1225033;45354;34473
2471200;2025-02-13 19:36:23,000;1225034;45354;34473
2471201;2025-02-13 19:36:23,000;1225035;45354;34473
2471202;2025-02-13 19:36:23,000;1225036;45354;34473
2471203;2025-02-13 19:36:23,000;1225037;45354;34473
2471204;2025-02-13 19:36:23,000;1225038;45354;34473
2471205;2025-02-13 19:36:23,000;1225039;45354;34473
2471206;2025-02-13 19:36:23,000;1225040;45354;34473
2471207;2025-02-13 19:36:23,000;1225041;45354;34473
2471208;2025-02-13 19:36:23,000;1225042;45354;34473
2471209;2025-02-13 19:36:23,000;1225043;45354;34473
2471210;2025-02-13 19:36:23,000;1225044;45354;34473
2471211;2025-02-13 19:36:23,000;1225045;45354;34473
2471212;2025-02-13 19:36:23,000;1225046;45354;34473
2471213;2025-02-13 19:36:23,000;1225047;45354;34473
2471214;2025-02-13 19:36:23,000;1225048;45354;34473
2471215;2025-02-13 19:36:23,000;1225049;45354;34473
2471216;2025-02-13 19:36:23,000;1225050;45354;34473
2471217;2025-02-13 19:36:23,000;1225051;45354;34473
2471218;2025-02-13 19:36:23,000;1225052;45354;34473
2471219;2025-02-13 19:36:23,000;1225053;45354;34473
2471220;2025-02-13 19:36:23,000;1225054;45354;34473
2471221;2025-02-13 19:36:23,000;1225055;45354;34473
2471222;2025-02-13 19:36:23,000;1225056;45354;34473
2471223;2025-02-13 19:36:23,000;1225057;45354;34473
2471224;2025-02-13 19:36:23,000;1225058;45354;34473
2471225;2025-02-13 19:36:23,000;1225059;45354;34473
2471226;2025-02-13 19:36:23,000;1225060;45354;34473
2471227;2025-02-13 19:36:23,000;1225061;45354;34473
2471228;2025-02-13 19:36:23,000;1225062;45354;34473
2471229;2025-02-13 19:36:23,000;1225063;45354;34473
2471230;2025-02-13 19:36:23,000;1225064;45354;34473
2471231;2025-02-13 19:36:23,000;1225065;45354;34473
