id_usuario_x_tipo_incidente;id_tipo_incidente;id_usuario;movil;web
6390871;51566;45557;1;1
6390872;51577;45557;1;1
6390873;51578;45557;1;1
6390874;51568;45557;1;1
6390875;51569;45557;1;1
6390876;51570;45557;1;1
6390877;51602;45557;1;1
6390878;51574;45557;1;1
6390879;51600;45557;1;1
6390880;51553;45557;1;1
6390881;51588;45557;1;1
6390882;51718;45557;1;1
6390883;51576;45557;1;1
6390884;51575;45557;1;1
6390885;51717;45557;1;1
6390887;51716;45557;1;1
6390888;51573;45557;1;1
6390889;51579;45557;1;1
6390890;51581;45557;1;1
6390891;51587;45557;1;1
6390892;51591;45557;1;1
6390893;51590;45557;1;1
6390894;51589;45557;1;1
6390895;51551;45557;1;1
6390896;51586;45557;1;1
6390897;51571;45557;1;1
6390898;51554;45557;1;1
6390899;51561;45557;1;1
6390900;51598;45557;1;1
6390901;51555;45557;1;1
6390902;51556;45557;1;1
6390903;51580;45557;1;1
6390904;51567;45557;1;1
6390905;51557;45557;1;1
6390906;51560;45557;1;1
6390907;51558;45557;1;1
6390908;51559;45557;1;1
6390909;51563;45557;1;1
6390910;51562;45557;1;1
6390911;51564;45557;1;1
6390912;51592;45557;1;1
6390913;51584;45557;1;1
6390914;51585;45557;1;1
6390915;51596;45557;1;1
6390916;51601;45557;1;1
6390917;51593;45557;1;1
6390918;51594;45557;1;1
6390919;51595;45557;1;1
6390920;51565;45557;1;1
6390921;51583;45557;1;1
6390922;51599;45557;1;1
6390923;51552;45557;1;1
6390924;51582;45557;1;1
6390925;51597;45557;1;1
6390926;50356;45557;1;1
6390927;50360;45557;1;1
6390928;50361;45557;1;1
6390929;50366;45557;1;1
6390930;50374;45557;1;1
6390931;50372;45557;1;1
6390932;50362;45557;1;1
6390933;50370;45557;1;1
6390934;50365;45557;1;1
6390935;50367;45557;1;1
6390936;50368;45557;1;1
6390937;50369;45557;1;1
6390938;50371;45557;1;1
6390939;50364;45557;1;1
6390940;50363;45557;1;1
6390941;50373;45557;1;1
6390942;50392;45557;1;1
6390943;50391;45557;1;1
6390944;50376;45557;1;1
6390945;50380;45557;1;1
6390946;50382;45557;1;1
6390947;50385;45557;1;1
6390948;50388;45557;1;1
6390949;50390;45557;1;1
6390950;50387;45557;1;1
6390951;50377;45557;1;1
6390952;50379;45557;1;1
6390953;50389;45557;1;1
6390954;50386;45557;1;1
6390955;50378;45557;1;1
6390956;50375;45557;1;1
6390957;50381;45557;1;1
6390958;50383;45557;1;1
6390959;50384;45557;1;1
6390960;50937;45557;1;1
6390961;50425;45557;1;1
6390962;50421;45557;1;1
6390963;50424;45557;1;1
6390964;50418;45557;1;1
6390965;50416;45557;1;1
6390966;50417;45557;1;1
6390967;50422;45557;1;1
6390968;50420;45557;1;1
6390969;50423;45557;1;1
6390970;50419;45557;1;1
6390971;50426;45557;1;1
6390972;50430;45557;1;1
6390973;50428;45557;1;1
6390974;50429;45557;1;1
6390975;50427;45557;1;1
6390976;49065;45557;1;1
6390977;49062;45557;1;1
6390978;49063;45557;1;1
6390979;49061;45557;1;1
6390980;49064;45557;1;1
6390981;50393;45557;1;1
6390982;50394;45557;1;1
6390983;50414;45557;1;1
6390984;50413;45557;1;1
6390985;50404;45557;1;1
6390987;50401;45557;1;1
6390988;50396;45557;1;1
6390989;50407;45557;1;1
6390990;50411;45557;1;1
6390991;50402;45557;1;1
6390992;50406;45557;1;1
6390994;50405;45557;1;1
6390995;50409;45557;1;1
6390996;50397;45557;1;1
6390997;50398;45557;1;1
6390998;50415;45557;1;1
6390999;50400;45557;1;1
6391000;50399;45557;1;1
6391001;50408;45557;1;1
6391002;50412;45557;1;1
6391003;50403;45557;1;1
6391004;50432;45557;1;1
6391005;50440;45557;1;1
6391006;50438;45557;1;1
6391007;50435;45557;1;1
6391008;50439;45557;1;1
6391009;50434;45557;1;1
6391010;50436;45557;1;1
6391011;50437;45557;1;1
6391012;50433;45557;1;1
6391013;50441;45557;1;1
6391014;50443;45557;1;1
6391015;50446;45557;1;1
6391016;50442;45557;1;1
6391017;50445;45557;1;1
6391018;50444;45557;1;1
6391019;50638;45557;1;1
6489076;52345;45557;1;1
6489077;52349;45557;1;1
6489078;52348;45557;1;1
6489079;52358;45557;1;1
6489080;52369;45557;1;1
6489081;52368;45557;1;1
6489082;52370;45557;1;1
6489083;52371;45557;1;1
6489084;52372;45557;1;1
6489085;52328;45557;1;1
6489086;52329;45557;1;1
6489087;52360;45557;1;1
6489088;52359;45557;1;1
6489089;52361;45557;1;1
6489090;52363;45557;1;1
6489091;52362;45557;1;1
6489092;52381;45557;1;1
6489093;52364;45557;1;1
6489094;52365;45557;1;1
6489095;52366;45557;1;1
6489096;52335;45557;1;1
6489097;52336;45557;1;1
6489098;52334;45557;1;1
6489099;52337;45557;1;1
6489100;52330;45557;1;1
6489101;52332;45557;1;1
6489102;52333;45557;1;1
6489103;52331;45557;1;1
6489104;52341;45557;1;1
6489105;52374;45557;1;1
6489106;52342;45557;1;1
6489107;52343;45557;1;1
6489108;52373;45557;1;1
6489109;52340;45557;1;1
6489110;52338;45557;1;1
6489111;52344;45557;1;1
6489112;52339;45557;1;1
6489113;52356;45557;1;1
6489114;52354;45557;1;1
6489115;52382;45557;1;1
6489116;52353;45557;1;1
6489117;52357;45557;1;1
6489119;52351;45557;1;1
6489120;52384;45557;1;1
6489121;52383;45557;1;1
6489122;52350;45557;1;1
6489123;52352;45557;1;1
6568243;53430;45557;1;1
6568244;53431;45557;1;1
6568245;53432;45557;1;1
6568246;53433;45557;1;1
6568248;53435;45557;1;1
6568249;53436;45557;1;1
6568250;53438;45557;1;1
6235859;49061;41114;1;1
6235860;49062;41114;1;1
6235861;49063;41114;1;1
6235862;49064;41114;1;1
6235863;49065;41114;1;1
6235868;50354;41114;1;1
6235869;50355;41114;1;1
6235870;50356;41114;1;1
6235871;50360;41114;1;1
6235872;50361;41114;1;1
6235873;50362;41114;1;1
6235874;50363;41114;1;1
6235875;50364;41114;1;1
6235876;50365;41114;1;1
6235877;50366;41114;1;1
6235878;50367;41114;1;1
6235879;50368;41114;1;1
6235880;50369;41114;1;1
6235881;50370;41114;1;1
6235882;50371;41114;1;1
6235883;50372;41114;1;1
6235884;50373;41114;1;1
6235885;50374;41114;1;1
6235886;50375;41114;1;1
6235887;50376;41114;1;1
6235888;50377;41114;1;1
6235889;50378;41114;1;1
6235890;50379;41114;1;1
6235891;50380;41114;1;1
6235892;50381;41114;1;1
6235893;50382;41114;1;1
6235894;50383;41114;1;1
6235895;50384;41114;1;1
6235896;50385;41114;1;1
6235897;50386;41114;1;1
6235898;50387;41114;1;1
6235899;50388;41114;1;1
6235900;50389;41114;1;1
6235901;50390;41114;1;1
6235902;50391;41114;1;1
6235903;50392;41114;1;1
6235905;50396;41114;1;1
6235906;50397;41114;1;1
6235907;50398;41114;1;1
6235908;50399;41114;1;1
6235909;50400;41114;1;1
6235910;50401;41114;1;1
6235911;50402;41114;1;1
6235912;50403;41114;1;1
6235913;50404;41114;1;1
6235914;50405;41114;1;1
6235915;50406;41114;1;1
6235916;50407;41114;1;1
6235917;50408;41114;1;1
6235918;50409;41114;1;1
6235920;50411;41114;1;1
6235921;50412;41114;1;1
6235922;50413;41114;1;1
6235923;50414;41114;1;1
6235924;50415;41114;1;1
6235925;50416;41114;1;1
6235926;50417;41114;1;1
6235927;50418;41114;1;1
6235928;50419;41114;1;1
6235929;50420;41114;1;1
6235930;50421;41114;1;1
6235931;50422;41114;1;1
6235932;50423;41114;1;1
6235933;50424;41114;1;1
6235934;50425;41114;1;1
6235935;50426;41114;1;1
6235936;50427;41114;1;1
6235937;50428;41114;1;1
6235938;50429;41114;1;1
6235939;50430;41114;1;1
6235941;50432;41114;1;1
6235942;50433;41114;1;1
6235943;50434;41114;1;1
6235944;50435;41114;1;1
6235945;50436;41114;1;1
6235946;50437;41114;1;1
6235947;50438;41114;1;1
6235948;50439;41114;1;1
6235949;50440;41114;1;1
6235950;50441;41114;1;1
6235951;50442;41114;1;1
6235952;50443;41114;1;1
6235953;50444;41114;1;1
6235954;50445;41114;1;1
6235955;50446;41114;1;1
6235957;50449;41114;1;1
6247265;50594;41114;1;1
6247266;50598;41114;1;1
6247268;50597;41114;1;1
6247270;50596;41114;1;1
6247272;50595;41114;1;1
6266375;50638;41114;1;1
6298587;50937;41114;1;1
6359541;51549;41114;1;1
6359542;51550;41114;1;1
6359543;51551;41114;1;1
6359544;51552;41114;1;1
6359545;51553;41114;1;1
6359546;51554;41114;1;1
6359547;51555;41114;1;1
6359548;51556;41114;1;1
6359549;51557;41114;1;1
6359550;51558;41114;1;1
6359551;51559;41114;1;1
6359552;51560;41114;1;1
6359553;51561;41114;1;1
6359554;51562;41114;1;1
6359555;51563;41114;1;1
6359556;51564;41114;1;1
6359557;51565;41114;1;1
6359558;51566;41114;1;1
6359559;51567;41114;1;1
6359560;51568;41114;1;1
6359561;51569;41114;1;1
6359562;51570;41114;1;1
6359563;51571;41114;1;1
6359565;51573;41114;1;1
6359566;51574;41114;1;1
6359567;51575;41114;1;1
6359568;51576;41114;1;1
6359569;51577;41114;1;1
6359570;51578;41114;1;1
6359571;51579;41114;1;1
6359572;51580;41114;1;1
6359573;51581;41114;1;1
6359574;51582;41114;1;1
6359575;51583;41114;1;1
6359576;51584;41114;1;1
6359577;51585;41114;1;1
6359578;51586;41114;1;1
6359579;51587;41114;1;1
6359580;51588;41114;1;1
6359581;51589;41114;1;1
6359582;51590;41114;1;1
6359583;51591;41114;1;1
6359584;51592;41114;1;1
6359585;51593;41114;1;1
6359586;51594;41114;1;1
6359587;51595;41114;1;1
6359588;51596;41114;1;1
6359589;51597;41114;1;1
6359590;51598;41114;1;1
6359591;51599;41114;1;1
6359592;51600;41114;1;1
6359593;51601;41114;1;1
6359594;51602;41114;1;1
6388299;51718;41114;1;1
6388300;51717;41114;1;1
6388302;51716;41114;1;1
6484378;52345;41114;1;1
6484379;52349;41114;1;1
6484380;52348;41114;1;1
6484382;52369;41114;1;1
6484383;52368;41114;1;1
6484384;52370;41114;1;1
6484385;52371;41114;1;1
6484386;52372;41114;1;1
6484387;52328;41114;1;1
6484388;52329;41114;1;1
6484389;52360;41114;1;1
6484390;52359;41114;1;1
6484391;52361;41114;1;1
6484392;52363;41114;1;1
6484393;52362;41114;1;1
6484395;52364;41114;1;1
6484398;52335;41114;1;1
6484399;52336;41114;1;1
6484400;52334;41114;1;1
6484401;52337;41114;1;1
6484402;52330;41114;1;1
6484403;52332;41114;1;1
6484404;52333;41114;1;1
6484406;52341;41114;1;1
6484407;52374;41114;1;1
6484408;52342;41114;1;1
6484409;52343;41114;1;1
6484410;52373;41114;1;1
6484411;52340;41114;1;1
6484412;52338;41114;1;1
6484413;52344;41114;1;1
6484414;52339;41114;1;1
6484415;52356;41114;1;1
6484419;52357;41114;1;1
6484421;52351;41114;1;1
6484424;52350;41114;1;1
6484425;52352;41114;1;1
6486786;52804;41114;1;1
6486787;52805;41114;1;1
6486788;52803;41114;1;1
6486789;52802;41114;1;1
6495519;52829;41114;1;1
6527106;53048;41114;1;1
6567982;53430;41114;1;1
6567983;53431;41114;1;1
6567984;53432;41114;1;1
6567985;53433;41114;1;1
6567987;53435;41114;1;1
6567988;53436;41114;1;1
6567989;53438;41114;1;1
6236720;44615;39917;1;1
6236721;49061;39917;1;1
6236722;49062;39917;1;1
6236723;49063;39917;1;1
6236724;49064;39917;1;1
6236725;49065;39917;1;1
6236730;50354;39917;1;1
6236731;50355;39917;1;1
6236732;50356;39917;1;1
6236733;50360;39917;1;1
6236734;50361;39917;1;1
6236735;50362;39917;1;1
6236736;50363;39917;1;1
6236737;50364;39917;1;1
6236738;50365;39917;1;1
6236739;50366;39917;1;1
6236740;50367;39917;1;1
6236741;50368;39917;1;1
6236742;50369;39917;1;1
6236743;50370;39917;1;1
6236744;50371;39917;1;1
6236745;50372;39917;1;1
6236746;50373;39917;1;1
6236747;50374;39917;1;1
6236748;50375;39917;1;1
6236749;50376;39917;1;1
6236750;50377;39917;1;1
6236751;50378;39917;1;1
6236752;50379;39917;1;1
6236753;50380;39917;1;1
6236754;50381;39917;1;1
6236755;50382;39917;1;1
6236756;50383;39917;1;1
6236757;50384;39917;1;1
6236758;50385;39917;1;1
6236759;50386;39917;1;1
6236760;50387;39917;1;1
6236761;50388;39917;1;1
6236762;50389;39917;1;1
6236763;50390;39917;1;1
6236764;50391;39917;1;1
6236765;50392;39917;1;1
6236767;50396;39917;1;1
6236768;50397;39917;1;1
6236769;50398;39917;1;1
6236770;50399;39917;1;1
6236771;50400;39917;1;1
6236772;50401;39917;1;1
6236773;50402;39917;1;1
6236774;50403;39917;1;1
6236775;50404;39917;1;1
6236776;50405;39917;1;1
6236777;50406;39917;1;1
6236778;50407;39917;1;1
6236779;50408;39917;1;1
6236780;50409;39917;1;1
6236782;50411;39917;1;1
6236783;50412;39917;1;1
6236784;50413;39917;1;1
6236785;50414;39917;1;1
6236786;50415;39917;1;1
6236787;50416;39917;1;1
6236788;50417;39917;1;1
6236789;50418;39917;1;1
6236790;50419;39917;1;1
6236791;50420;39917;1;1
6236792;50421;39917;1;1
6236793;50422;39917;1;1
6236794;50423;39917;1;1
6236795;50424;39917;1;1
6236796;50425;39917;1;1
6236797;50426;39917;1;1
6236798;50427;39917;1;1
6236799;50428;39917;1;1
6236800;50429;39917;1;1
6236801;50430;39917;1;1
6236803;50432;39917;1;1
6236804;50433;39917;1;1
6236805;50434;39917;1;1
6236806;50435;39917;1;1
6236807;50436;39917;1;1
6236808;50437;39917;1;1
6236809;50438;39917;1;1
6236810;50439;39917;1;1
6236811;50440;39917;1;1
6236812;50441;39917;1;1
6236813;50442;39917;1;1
6236814;50443;39917;1;1
6236815;50444;39917;1;1
6236816;50445;39917;1;1
6236817;50446;39917;1;1
6236819;50449;39917;1;1
6247431;50594;39917;1;1
6247432;50598;39917;1;1
6247433;50597;39917;1;1
6247434;50596;39917;1;1
6247435;50595;39917;1;1
6266310;50638;39917;1;1
6356085;51549;39917;1;1
6356086;51550;39917;1;1
6356087;51551;39917;1;1
6356088;51552;39917;1;1
6356089;51553;39917;1;1
6356090;51554;39917;1;1
6356091;51555;39917;1;1
6356092;51556;39917;1;1
6356093;51557;39917;1;1
6356094;51558;39917;1;1
6356095;51559;39917;1;1
6356096;51560;39917;1;1
6356097;51561;39917;1;1
6356098;51562;39917;1;1
6356099;51563;39917;1;1
6356100;51564;39917;1;1
6356101;51565;39917;1;1
6356102;51566;39917;1;1
6356103;51567;39917;1;1
6356104;51568;39917;1;1
6356105;51569;39917;1;1
6356106;51570;39917;1;1
6356107;51571;39917;1;1
6356109;51573;39917;1;1
6356110;51574;39917;1;1
6356111;51575;39917;1;1
6356112;51576;39917;1;1
6356113;51577;39917;1;1
6356114;51578;39917;1;1
6356115;51579;39917;1;1
6356116;51580;39917;1;1
6356117;51581;39917;1;1
6356118;51582;39917;1;1
6356119;51583;39917;1;1
6356120;51584;39917;1;1
6356121;51585;39917;1;1
6356122;51586;39917;1;1
6356123;51587;39917;1;1
6356124;51588;39917;1;1
6356125;51589;39917;1;1
6356126;51590;39917;1;1
6356127;51591;39917;1;1
6356128;51592;39917;1;1
6356129;51593;39917;1;1
6356130;51594;39917;1;1
6356131;51595;39917;1;1
6356132;51596;39917;1;1
6356133;51597;39917;1;1
6356134;51598;39917;1;1
6356135;51599;39917;1;1
6356136;51600;39917;1;1
6356137;51601;39917;1;1
6356138;51602;39917;1;1
6485002;52345;39917;1;1
6485003;52349;39917;1;1
6485004;52348;39917;1;1
6485005;52358;39917;1;1
6485006;52369;39917;1;1
6485007;52368;39917;1;1
6485008;52370;39917;1;1
6485009;52371;39917;1;1
6485010;52372;39917;1;1
6485011;52328;39917;1;1
6485012;52329;39917;1;1
6485013;52360;39917;1;1
6485014;52359;39917;1;1
6485015;52361;39917;1;1
6485016;52363;39917;1;1
6485017;52362;39917;1;1
6485018;52381;39917;1;1
6485019;52364;39917;1;1
6485020;52365;39917;1;1
6485021;52366;39917;1;1
6485022;52335;39917;1;1
6485023;52336;39917;1;1
6485024;52334;39917;1;1
6485025;52337;39917;1;1
6485026;52330;39917;1;1
6485027;52332;39917;1;1
6485028;52333;39917;1;1
6485029;52331;39917;1;1
6485030;52341;39917;1;1
6485031;52374;39917;1;1
6485032;52342;39917;1;1
6485033;52343;39917;1;1
6485034;52373;39917;1;1
6485035;52340;39917;1;1
6485036;52338;39917;1;1
6485037;52344;39917;1;1
6485038;52339;39917;1;1
6485039;52356;39917;1;1
6485040;52354;39917;1;1
6485041;52382;39917;1;1
6485042;52353;39917;1;1
6485043;52357;39917;1;1
6485045;52351;39917;1;1
6485046;52384;39917;1;1
6485047;52383;39917;1;1
6485048;52350;39917;1;1
6485049;52352;39917;1;1
6527143;53048;39917;1;1
6567454;53430;39917;1;1
6567455;53431;39917;1;1
6567456;53432;39917;1;1
6567457;53433;39917;1;1
6567459;53435;39917;1;1
6567460;53436;39917;1;1
6567461;53438;39917;1;1
6236283;49061;45222;1;1
6236284;49062;45222;1;1
6236285;49063;45222;1;1
6236286;49064;45222;1;1
6236287;49065;45222;1;1
6236292;50354;45222;1;1
6236293;50355;45222;1;1
6236294;50356;45222;1;1
6236295;50360;45222;1;1
6236296;50361;45222;1;1
6236297;50362;45222;1;1
6236298;50363;45222;1;1
6236299;50364;45222;1;1
6236300;50365;45222;1;1
6236301;50366;45222;1;1
6236302;50367;45222;1;1
6236303;50368;45222;1;1
6236304;50369;45222;1;1
6236305;50370;45222;1;1
6236306;50371;45222;1;1
6236307;50372;45222;1;1
6236308;50373;45222;1;1
6236309;50374;45222;1;1
6236310;50375;45222;1;1
6236311;50376;45222;1;1
6236312;50377;45222;1;1
6236313;50378;45222;1;1
6236314;50379;45222;1;1
6236315;50380;45222;1;1
6236316;50381;45222;1;1
6236317;50382;45222;1;1
6236318;50383;45222;1;1
6236319;50384;45222;1;1
6236320;50385;45222;1;1
6236321;50386;45222;1;1
6236322;50387;45222;1;1
6236323;50388;45222;1;1
6236324;50389;45222;1;1
6236325;50390;45222;1;1
6236326;50391;45222;1;1
6236327;50392;45222;1;1
6236329;50396;45222;1;1
6236330;50397;45222;1;1
6236331;50398;45222;1;1
6236332;50399;45222;1;1
6236333;50400;45222;1;1
6236334;50401;45222;1;1
6236335;50402;45222;1;1
6236336;50403;45222;1;1
6236337;50404;45222;1;1
6236338;50405;45222;1;1
6236339;50406;45222;1;1
6236340;50407;45222;1;1
6236341;50408;45222;1;1
6236342;50409;45222;1;1
6236344;50411;45222;1;1
6236345;50412;45222;1;1
6236346;50413;45222;1;1
6236347;50414;45222;1;1
6236348;50415;45222;1;1
6236349;50416;45222;1;1
6236350;50417;45222;1;1
6236351;50418;45222;1;1
6236352;50419;45222;1;1
6236353;50420;45222;1;1
6236354;50421;45222;1;1
6236355;50422;45222;1;1
6236356;50423;45222;1;1
6236357;50424;45222;1;1
6236358;50425;45222;1;1
6236359;50426;45222;1;1
6236360;50427;45222;1;1
6236361;50428;45222;1;1
6236362;50429;45222;1;1
6236363;50430;45222;1;1
6236365;50432;45222;1;1
6236366;50433;45222;1;1
6236367;50434;45222;1;1
6236368;50435;45222;1;1
6236369;50436;45222;1;1
6236370;50437;45222;1;1
6236371;50438;45222;1;1
6236372;50439;45222;1;1
6236373;50440;45222;1;1
6236374;50441;45222;1;1
6236375;50442;45222;1;1
6236376;50443;45222;1;1
6236377;50444;45222;1;1
6236378;50445;45222;1;1
6236379;50446;45222;1;1
6236381;50449;45222;1;1
6247274;50594;45222;1;1
6247275;50598;45222;1;1
6247277;50597;45222;1;1
6247279;50596;45222;1;1
6247281;50595;45222;1;1
6263573;50393;45222;1;1
6263574;50394;45222;1;1
6266385;50638;45222;1;1
6298595;50937;45222;1;1
6359811;51549;45222;1;1
6359812;51550;45222;1;1
6359813;51551;45222;1;1
6359814;51552;45222;1;1
6359815;51553;45222;1;1
6359816;51554;45222;1;1
6359817;51555;45222;1;1
6359818;51556;45222;1;1
6359819;51557;45222;1;1
6359820;51558;45222;1;1
6359821;51559;45222;1;1
6359822;51560;45222;1;1
6359823;51561;45222;1;1
6359824;51562;45222;1;1
6359825;51563;45222;1;1
6359826;51564;45222;1;1
6359827;51565;45222;1;1
6359828;51566;45222;1;1
6359829;51567;45222;1;1
6359830;51568;45222;1;1
6359831;51569;45222;1;1
6359832;51570;45222;1;1
6359833;51571;45222;1;1
6359835;51573;45222;1;1
6359836;51574;45222;1;1
6359837;51575;45222;1;1
6359838;51576;45222;1;1
6359839;51577;45222;1;1
6359840;51578;45222;1;1
6359841;51579;45222;1;1
6359842;51580;45222;1;1
6359843;51581;45222;1;1
6359844;51582;45222;1;1
6359845;51583;45222;1;1
6359846;51584;45222;1;1
6359847;51585;45222;1;1
6359848;51586;45222;1;1
6359849;51587;45222;1;1
6359850;51588;45222;1;1
6359851;51589;45222;1;1
6359852;51590;45222;1;1
6359853;51591;45222;1;1
6359854;51592;45222;1;1
6359855;51593;45222;1;1
6359856;51594;45222;1;1
6359857;51595;45222;1;1
6359858;51596;45222;1;1
6359859;51597;45222;1;1
6359860;51598;45222;1;1
6359861;51599;45222;1;1
6359862;51600;45222;1;1
6359863;51601;45222;1;1
6359864;51602;45222;1;1
6388263;51718;45222;1;1
6388264;51717;45222;1;1
6388266;51716;45222;1;1
6484762;52345;45222;1;1
6484763;52349;45222;1;1
6484764;52348;45222;1;1
6484766;52369;45222;1;1
6484767;52368;45222;1;1
6484768;52370;45222;1;1
6484769;52371;45222;1;1
6484770;52372;45222;1;1
6484771;52328;45222;1;1
6484772;52329;45222;1;1
6484773;52360;45222;1;1
6484774;52359;45222;1;1
6484775;52361;45222;1;1
6484776;52363;45222;1;1
6484777;52362;45222;1;1
6484779;52364;45222;1;1
6484782;52335;45222;1;1
6484783;52336;45222;1;1
6484784;52334;45222;1;1
6484785;52337;45222;1;1
6484786;52330;45222;1;1
6484787;52332;45222;1;1
6484788;52333;45222;1;1
6484790;52341;45222;1;1
6484791;52374;45222;1;1
6484792;52342;45222;1;1
6484793;52343;45222;1;1
6484794;52373;45222;1;1
6484795;52340;45222;1;1
6484796;52338;45222;1;1
6484797;52344;45222;1;1
6484798;52339;45222;1;1
6484799;52356;45222;1;1
6484803;52357;45222;1;1
6484805;52351;45222;1;1
6484808;52350;45222;1;1
6484809;52352;45222;1;1
6486825;52804;45222;1;1
6486826;52805;45222;1;1
6486827;52803;45222;1;1
6486828;52802;45222;1;1
6495134;52829;45222;1;1
6527116;53048;45222;1;1
6568094;53430;45222;1;1
6568095;53431;45222;1;1
6568096;53432;45222;1;1
6568097;53433;45222;1;1
6568099;53435;45222;1;1
6568100;53436;45222;1;1
6568101;53438;45222;1;1
6237999;49061;40014;1;1
6238000;49062;40014;1;1
6238001;49063;40014;1;1
6238002;49064;40014;1;1
6238003;49065;40014;1;1
6238008;50354;40014;1;1
6238009;50355;40014;1;1
6238010;50356;40014;1;1
6238011;50360;40014;1;1
6238012;50361;40014;1;1
6238013;50362;40014;1;1
6238014;50363;40014;1;1
6238015;50364;40014;1;1
6238016;50365;40014;1;1
6238017;50366;40014;1;1
6238018;50367;40014;1;1
6238019;50368;40014;1;1
6238020;50369;40014;1;1
6238021;50370;40014;1;1
6238022;50371;40014;1;1
6238023;50372;40014;1;1
6238024;50373;40014;1;1
6238025;50374;40014;1;1
6238026;50375;40014;1;1
6238027;50376;40014;1;1
6238028;50377;40014;1;1
6238029;50378;40014;1;1
6238030;50379;40014;1;1
6238031;50380;40014;1;1
6238032;50381;40014;1;1
6238033;50382;40014;1;1
6238034;50383;40014;1;1
6238035;50384;40014;1;1
6238036;50385;40014;1;1
6238037;50386;40014;1;1
6238038;50387;40014;1;1
6238039;50388;40014;1;1
6238040;50389;40014;1;1
6238041;50390;40014;1;1
6238042;50391;40014;1;1
6238043;50392;40014;1;1
6238045;50396;40014;1;1
6238046;50397;40014;1;1
6238047;50398;40014;1;1
6238048;50399;40014;1;1
6238049;50400;40014;1;1
6238050;50401;40014;1;1
6238051;50402;40014;1;1
6238052;50403;40014;1;1
6238053;50404;40014;1;1
6238054;50405;40014;1;1
6238055;50406;40014;1;1
6238056;50407;40014;1;1
6238057;50408;40014;1;1
6238058;50409;40014;1;1
6238060;50411;40014;1;1
6238061;50412;40014;1;1
6238062;50413;40014;1;1
6238063;50414;40014;1;1
6238064;50415;40014;1;1
6238065;50416;40014;1;1
6238066;50417;40014;1;1
6238067;50418;40014;1;1
6238068;50419;40014;1;1
6238069;50420;40014;1;1
6238070;50421;40014;1;1
6238071;50422;40014;1;1
6238072;50423;40014;1;1
6238073;50424;40014;1;1
6238074;50425;40014;1;1
6238075;50426;40014;1;1
6238076;50427;40014;1;1
6238077;50428;40014;1;1
6238078;50429;40014;1;1
6238079;50430;40014;1;1
6238081;50432;40014;1;1
6238082;50433;40014;1;1
6238083;50434;40014;1;1
6238084;50435;40014;1;1
6238085;50436;40014;1;1
6238086;50437;40014;1;1
6238087;50438;40014;1;1
6238088;50439;40014;1;1
6238089;50440;40014;1;1
6238090;50441;40014;1;1
6238091;50442;40014;1;1
6238092;50443;40014;1;1
6238093;50444;40014;1;1
6238094;50445;40014;1;1
6238095;50446;40014;1;1
6238097;50449;40014;1;1
6247880;50594;40014;1;1
6247881;50598;40014;1;1
6247882;50597;40014;1;1
6247883;50596;40014;1;1
6247884;50595;40014;1;1
6266324;50638;40014;1;1
6356787;51549;40014;1;1
6356788;51550;40014;1;1
6356789;51551;40014;1;1
6356790;51552;40014;1;1
6356791;51553;40014;1;1
6356792;51554;40014;1;1
6356793;51555;40014;1;1
6356794;51556;40014;1;1
6356795;51557;40014;1;1
6356796;51558;40014;1;1
6356797;51559;40014;1;1
6356798;51560;40014;1;1
6356799;51561;40014;1;1
6356800;51562;40014;1;1
6356801;51563;40014;1;1
6356802;51564;40014;1;1
6356803;51565;40014;1;1
6356804;51566;40014;1;1
6356805;51567;40014;1;1
6356806;51568;40014;1;1
6356807;51569;40014;1;1
6356808;51570;40014;1;1
6356809;51571;40014;1;1
6356811;51573;40014;1;1
6356812;51574;40014;1;1
6356813;51575;40014;1;1
6356814;51576;40014;1;1
6356815;51577;40014;1;1
6356816;51578;40014;1;1
6356817;51579;40014;1;1
6356818;51580;40014;1;1
6356819;51581;40014;1;1
6356820;51582;40014;1;1
6356821;51583;40014;1;1
6356822;51584;40014;1;1
6356823;51585;40014;1;1
6356824;51586;40014;1;1
6356825;51587;40014;1;1
6356826;51588;40014;1;1
6356827;51589;40014;1;1
6356828;51590;40014;1;1
6356829;51591;40014;1;1
6356830;51592;40014;1;1
6356831;51593;40014;1;1
6356832;51594;40014;1;1
6356833;51595;40014;1;1
6356834;51596;40014;1;1
6356835;51597;40014;1;1
6356836;51598;40014;1;1
6356837;51599;40014;1;1
6356838;51600;40014;1;1
6356839;51601;40014;1;1
6356840;51602;40014;1;1
6521233;52345;40014;1;1
6521234;52349;40014;1;1
6521235;52348;40014;1;1
6521236;52358;40014;1;1
6521237;52369;40014;1;1
6521238;52368;40014;1;1
6521239;52370;40014;1;1
6521240;52371;40014;1;1
6521241;52372;40014;1;1
6521242;52328;40014;1;1
6521243;52329;40014;1;1
6521244;52360;40014;1;1
6521245;52359;40014;1;1
6521246;52361;40014;1;1
6521247;52363;40014;1;1
6521248;52362;40014;1;1
6521249;52381;40014;1;1
6521250;52364;40014;1;1
6521251;52365;40014;1;1
6521252;52366;40014;1;1
6521253;52335;40014;1;1
6521254;52336;40014;1;1
6521255;52334;40014;1;1
6521256;52337;40014;1;1
6521257;52330;40014;1;1
6521258;52332;40014;1;1
6521259;52333;40014;1;1
6521260;52331;40014;1;1
6521261;52341;40014;1;1
6521262;52374;40014;1;1
6521263;52342;40014;1;1
