id_ubicacionxbarrio;latitud;longitud;id_barrio
700019;-34,5203902028181;-58,5363234749803;25020
700020;-34,5207833108893;-58,5367848635123;25020
700021;-34,5208384239333;-58,5368710189139;25020
700022;-34,5214142391338;-58,537536127921;25020
700023;-34,5214555083526;-58,5375953014659;25020
700024;-34,5215057891252;-58,5376543175517;25020
700025;-34,522227870565;-58,5384911231501;25020
700026;-34,5224016965271;-58,538705888784;25020
700027;-34,522885953817;-58,5392528292347;25020
700028;-34,5229409349675;-58,539328100525;25020
700029;-34,523333771858;-58,5397677412864;25020
700030;-34,5238181547748;-58,5403255819924;25020
700031;-34,5244854988954;-58,5411089360421;25020
700032;-34,5261667710834;-58,543018142775;25020
700033;-34,5267061184962;-58,5436512986753;25020
700034;-34,5273000515866;-58,5443270757417;25020
700035;-34,5273464075283;-58,5444351767185;25020
700036;-34,527972655468;-58,5451757474824;25020
700037;-34,5288926379997;-58,5440924295988;25020
700038;-34,5298529024871;-58,5429866037358;25020
700039;-34,5304930294773;-58,5422457427244;25020
700040;-34,5310892642331;-58,5416036570421;25020
700041;-34,5318004337797;-58,540774403972;25020
700042;-34,5321159848479;-58,5404040364041;25020
700043;-34,5321426290797;-58,5403708971936;25020
700044;-34,5321514454037;-58,5403544062253;25020
700045;-34,5327051048691;-58,5410526876604;25020
700046;-34,5328055332745;-58,5411598503536;25020
700047;-34,5333729657959;-58,5418796854671;25020
700048;-34,5334199741504;-58,5420422392018;25020
700049;-34,5339780002298;-58,5427295745642;25020
700050;-34,5340964504023;-58,5428364268343;25020
700051;-34,5341512996128;-58,5429008209889;25020
700052;-34,5341792439814;-58,5429765756856;25020
700053;-34,5342073182389;-58,5430632198355;25020
700054;-34,5342174991931;-58,5431610674493;25020
700055;-34,5342281997292;-58,5433024727095;25020
700056;-34,5342473920786;-58,5434001634103;25020
700057;-34,5342754660405;-58,5434868077833;25020
700058;-34,5343492473081;-58,5436271145497;25020
700059;-34,5344409217206;-58,5437562182619;25020
700060;-34,534916146605;-58,5443034218529;25020
700061;-34,5349985491147;-58,544410905031;25020
700062;-34,5354554884877;-58,5449366504651;25020
700063;-34,5355377607036;-58,5450332453778;25020
700064;-34,5360404040642;-58,5456126620975;25020
700065;-34,5361135344742;-58,5456985254235;25020
700066;-34,5365523157278;-58,5462137085318;25020
700067;-34,5366482988513;-58,5463264055571;25020
700068;-34,5301987523395;-58,5538826216416;25020
700069;-34,530189869662;-58,5538936663927;25020
700070;-34,5301168738826;-58,5538186905004;25020
700071;-34,5296595849717;-58,5532602610407;25020
700072;-34,5290744529653;-58,5525624667427;25020
700073;-34,5285350209451;-58,5519183455919;25020
700074;-34,5280138673042;-58,5512956978399;25020
700075;-34,5279041775612;-58,5511669074322;25020
700076;-34,5274287246076;-58,5505979310114;25020
700077;-34,5266059138055;-58,5496211363537;25020
700078;-34,5234976807969;-58,545950553053;25020
700079;-34,5220713747433;-58,5442547098402;25020
700080;-34,5205265960529;-58,542452089051;25020
700081;-34,519000465738;-58,540703657464;25020
700082;-34,5172728001756;-58,5386865719205;25020
701215;-34,5391240383612;-58,500617512499;25017
701216;-34,5387924206084;-58,4997301839265;25017
701217;-34,5462436216148;-58,4937933715811;25017
701218;-34,5470705026084;-58,4955838958521;25017
701219;-34,5474680548338;-58,4963937382162;25017
701220;-34,5480696162877;-58,4976683358701;25017
701221;-34,5483843111667;-58,4983380719128;25017
701222;-34,5484489984084;-58,4984676309434;25017
701223;-34,5487727004239;-58,4991372113195;25017
701224;-34,5488369851746;-58,4992340983192;25017
701225;-34,5493465310162;-58,5003578786342;25017
701226;-34,5494664885131;-58,5005844912535;25017
701227;-34,5495128831436;-58,5006925947176;25017
701228;-34,5497760860422;-58,500840383428;25017
701229;-34,5514712448891;-58,5016270113356;25017
701230;-34,5533658522105;-58,5025081422266;25017
701231;-34,5547797781679;-58,5031473530162;25017
701232;-34,5567921908631;-58,5040809140505;25017
701233;-34,5570450437886;-58,5041199650803;25017
701234;-34,5679044013399;-58,5091337695167;25017
701235;-34,568186149807;-58,5093248685147;25017
701236;-34,5687125360912;-58,5096205636798;25017
701237;-34,5692292452658;-58,5098619542558;25017
701238;-34,5679971071245;-58,5108209968427;25017
701239;-34,5659160629193;-58,513124418181;25017
701240;-34,565755317165;-58,5132471328399;25017
701241;-34,5620484526538;-58,516015133274;25017
701242;-34,5596193116318;-58,5178668438953;25017
701243;-34,5581367647154;-58,5189935144541;25017
701244;-34,5570110984714;-58,5198196687543;25017
701245;-34,5557241435566;-58,5207249170532;25017
701246;-34,5551165111405;-58,5211605545632;25017
701247;-34,553938341831;-58,5221183076263;25017
701248;-34,5531171965283;-58,5227864764184;25017
701249;-34,5524554869065;-58,5232230404407;25017
701250;-34,5504442341948;-58,524609407477;25017
701251;-34,550370430994;-58,5244690918212;25017
701252;-34,5497875620162;-58,5232266117277;25017
701253;-34,5493251262806;-58,5222543591649;25017
701254;-34,5487419715546;-58,5209901282641;25017
701255;-34,5482610995035;-58,519985546493;25017
701256;-34,5478170580553;-58,5190456840853;25017
701257;-34,5474191245125;-58,518192160962;25017
701258;-34,5473457107946;-58,5180845292008;25017
701259;-34,5465592334234;-58,5164100230357;25017
701260;-34,5459301679679;-58,5150813320108;25017
701261;-34,5453935893688;-58,5139470918769;25017
701262;-34,5448110146372;-58,512737433803;25017
701263;-34,5447643652568;-58,5126075479789;25017
701264;-34,5442460528382;-58,5114948002972;25017
701265;-34,5438483338482;-58,5106631319488;25017
701266;-34,5437095748331;-58,5103714973773;25017
701267;-34,5436357558007;-58,5102312059974;25017
701268;-34,5432377625406;-58,5093777691276;25017
701269;-34,5430803127049;-58,509032008397;25017
701270;-34,5425716456014;-58,5079735968943;25017
701271;-34,5419981581643;-58,5067747520714;25017
701272;-34,5417019323715;-58,5061373812846;25017
701273;-34,5415537516257;-58,5058132525304;25017
701274;-34,5413223341987;-58,5053163325727;25017
701275;-34,5412205419121;-58,5051003023104;25017
701276;-34,5411277606741;-58,5048841114192;25017
701277;-34,5408597602842;-58,5043442812241;25017
701278;-34,5407948125478;-58,5041929488144;25017
701279;-34,5402674144021;-58,5030804694963;25017
701280;-34,5402024651461;-58,5029291391832;25017
701281;-34,5397210482772;-58,5018920979994;25017
701282;-34,5391563806724;-58,5006822858755;25017
701283;-34,5391240383612;-58,500617512499;25017
