id_ubicacionxzona;latitud;longitud;id_zona;id_geometria_zona
987664;-34,4937369375577;-58,4793361649441;29231;
987665;-34,4937495729575;-58,4793513876102;29231;
987666;-34,4937649578845;-58,4793638249294;29231;
987667;-34,493782490199;-58,4793729901265;29231;
987668;-34,4938014837162;-58,4793785244913;29231;
987669;-34,4938211950624;-58,4793802114182;29231;
987670;-34,4938408527691;-58,4793779848838;29231;
987671;-34,4938596874674;-58,4793719320308;29231;
987672;-34,4938769619994;-58,4793622897575;29231;
987673;-34,4938920002695;-58,4793494354461;29231;
987674;-34,4939042137056;-58,4793338721923;29231;
987675;-34,4939455109294;-58,4792689151007;29231;
987676;-34,493948237309;-58,4792653950899;29231;
987677;-34,4939497719974;-58,4792651316301;29231;
987678;-34,4939684029006;-58,4792600408481;29231;
987679;-34,4939857076797;-58,4792514634802;29231;
987680;-34,4940010408202;-58,4792397194853;29231;
987681;-34,4940138303554;-58,4792252469455;29231;
987682;-34,4940235992013;-58,4792085857251;29231;
987683;-34,4940391245084;-58,4791750510619;29231;
987684;-34,494041270588;-58,4791713271204;29231;
987685;-34,4940453308547;-58,4791699172863;29231;
987686;-34,4940643212188;-58,4791651696953;29231;
987687;-34,4940688824389;-58,4791644868748;29231;
987688;-34,4940726295098;-58,479167175821;29231;
987689;-34,4941003175843;-58,4791914028863;29231;
987690;-34,4941166087631;-58,479203000715;29231;
987691;-34,4941348818777;-58,4792111250869;29231;
987692;-34,4941544061641;-58,4792154510986;29231;
987693;-34,4941744008224;-58,4792158057475;29231;
987694;-34,4941940662419;-58,4792121748509;29231;
987695;-34,4942126159787;-58,4792047036126;29231;
987696;-34,4942293082063;-58,4791936908166;29231;
987697;-34,4942434753822;-58,479179576878;29231;
987698;-34,4942590570049;-58,4791605867753;29231;
987699;-34,4942620286209;-58,479157582003;29231;
987700;-34,4942652807147;-58,4791602807147;29231;
987701;-34,4942808499257;-58,4791758499256;29231;
987702;-34,4942852767346;-58,47918001547;29231;
987703;-34,4943428618957;-58,4792309924978;29231;
987704;-34,4943450747888;-58,4792330747888;29231;
987705;-34,4943928188148;-58,4792808188148;29231;
987706;-34,4943964014326;-58,4792853662849;29231;
987707;-34,4943988201687;-58,479290625976;29231;
987708;-34,4944176488447;-58,4793488237019;29231;
987709;-34,494418617555;-58,4793530528954;29231;
987710;-34,4944190494913;-58,4793617358327;29231;
987711;-34,4944217680597;-58,4793804388642;29231;
987712;-34,4944279570511;-58,4793982963665;29231;
987713;-34,4944373953985;-58,4794146704803;29231;
987714;-34,4944497459698;-58,4794289763321;29231;
987715;-34,4944645676098;-58,4794407029253;29231;
987716;-34,4944813308987;-58,4794494313932;29231;
987717;-34,4945638745002;-58,4794829205115;29231;
987718;-34,4945743235752;-58,4794865015212;29231;
987719;-34,4945986360245;-58,4794933588787;29231;
987720;-34,4946191829453;-58,4794968959332;29231;
987721;-34,4946400167201;-58,4794960955958;29231;
987722;-34,4946602317323;-58,4794909926562;29231;
987723;-34,4946789492622;-58,4794818089322;29231;
987724;-34,4946953556836;-58,4794689436282;29231;
987725;-34,4947087378312;-58,4794529559819;29231;
987726;-34,4947101248298;-58,4794503433415;29231;
987727;-34,494710126392;-58,4794503443582;29231;
987728;-34,4947153414603;-58,4794423312984;29231;
987729;-34,4947192205957;-58,4794396364664;29231;
987730;-34,4947603288917;-58,4794166158207;29231;
987731;-34,4947701199897;-58,4794124355587;29231;
987732;-34,494796194881;-58,4794044682308;29231;
987733;-34,4948009976017;-58,4794035139479;29231;
987734;-34,4948057912068;-58,4794045130127;29231;
987735;-34,4948527665012;-58,4794193473162;29231;
987736;-34,4948576350672;-58,4794214954557;29231;
987737;-34,4948611304741;-58,4794255078827;29231;
987738;-34,4948769225245;-58,4794482484353;29231;
987739;-34,4948907850308;-58,4794642745369;29231;
987740;-34,4949209001418;-58,4794924148866;29231;
987741;-34,4949371299733;-58,4795047386266;29231;
987742;-34,4949555211257;-58,4795135162976;29231;
987743;-34,4949753098477;-58,4795183833787;29231;
987744;-34,4949909497471;-58,4795205729646;29231;
987745;-34,4950100460702;-58,4795214018512;29231;
987746;-34,4950289512556;-58,4795185821748;29231;
987747;-34,4950469745898;-58,4795122169543;29231;
987748;-34,4950634575784;-58,479502538747;29231;
987749;-34,4950777980046;-58,4794899011529;29231;
987750;-34,4950894719313;-58,4794747658946;29231;
987751;-34,495098052844;-58,4794576859488;29231;
987752;-34,4951018895055;-58,4794440424262;29231;
987753;-34,4951019291848;-58,479444053464;29231;
987754;-34,4951056559579;-58,479430656295;29231;
987755;-34,4952258700441;-58,4791153254997;29231;
987756;-34,4952314537927;-58,4790936416003;29231;
987757;-34,4952320727857;-58,4790712588707;29231;
987758;-34,4952044217003;-58,4787449760634;29231;
987759;-34,4952044942813;-58,4787402174394;29231;
987760;-34,495207953123;-58,4787369484665;29231;
987761;-34,4952588876634;-58,4786976305756;29231;
987762;-34,4952632739951;-58,4786946036872;29231;
987763;-34,4953098252494;-58,4786660195837;29231;
987764;-34,495325071409;-58,4786545178751;29231;
987765;-34,4953528399561;-58,4786290633736;29231;
987766;-34,4953552246334;-58,4786270116993;29231;
987767;-34,4954087486482;-58,4785838168804;29231;
987768;-34,4954134460272;-58,4785804551407;29231;
987769;-34,4954484980141;-58,4785583170437;29231;
987770;-34,495464340145;-58,4785459181663;29231;
987771;-34,4954773800388;-58,4785305993399;29231;
987772;-34,4954870899639;-58,4785129805254;29231;
987773;-34,4954930769548;-58,4784937747655;29231;
987774;-34,4954950987146;-58,4784737593275;29231;
987775;-34,4954930734217;-58,4784537442466;29231;
987776;-34,4954881819003;-58,4784380624035;29231;
987777;-34,4954883363573;-58,4784380080024;29231;
987778;-34,4954851268941;-58,4784288956234;29231;
987779;-34,4954693788666;-58,4783729026369;29231;
987780;-34,4954685718463;-58,4783682679689;29231;
987781;-34,4954726498165;-58,4783659224224;29231;
987782;-34,4955098220645;-58,4783493135456;29231;
987783;-34,4955150527723;-58,4783476559116;29231;
987784;-34,4955204812156;-58,4783484559479;29231;
987785;-34,4955742254164;-58,4783627317512;29231;
987786;-34,4955787380036;-58,4783644218189;29231;
987787;-34,4955822531129;-58,4783677178433;29231;
987788;-34,4956030200902;-58,4783914515316;29231;
987789;-34,4956063487284;-58,4783963368844;29231;
987790;-34,4956084126105;-58,4784018764597;29231;
987791;-34,4956285908892;-58,478485818099;29231;
987792;-34,4956393180077;-58,4785126172547;29231;
987793;-34,4956589363194;-58,4785464419299;29231;
987794;-34,4956633489181;-58,4785533765698;29231;
987795;-34,4956893064896;-58,4785906905788;29231;
987796;-34,4956952144479;-58,4786020768571;29231;
987797;-34,4957079648103;-58,4786370662235;29231;
987798;-34,4957159901309;-58,4786539739204;29231;
987799;-34,4957270253993;-58,4786690900983;29231;
987800;-34,4957406840768;-58,4786818852738;29231;
987801;-34,4957564877324;-58,4786919112626;29231;
987802;-34,4957738828023;-58,4786988168785;29231;
987803;-34,4957922599788;-58,4787023602342;29231;
987804;-34,4958109755535;-58,4787024172146;29231;
987805;-34,4958293739649;-58,4786989858237;29231;
987806;-34,4958468107608;-58,478692186255;29231;
987807;-34,4958569145222;-58,4786858622858;29231;
987808;-34,495857;-58,478686;29231;
987809;-34,4958799775657;-58,4786717380627;29231;
987810;-34,4958914349452;-58,4786634498133;29231;
987811;-34,4959254124297;-58,4786350035472;29231;
987812;-34,4959290218996;-58,4786325155221;29231;
987813;-34,4959315092081;-58,4786339350463;29231;
987814;-34,4959492261594;-58,4786418761373;29231;
987815;-34,4959681436888;-58,4786462440168;29231;
987816;-34,4959875486975;-58,4786468740372;29231;
987817;-34,4960067097113;-58,4786437424497;29231;
987818;-34,4960249044533;-58,4786369672999;29231;
987819;-34,4960414470703;-58,478626803978;29231;
987820;-34,4960557139862;-58,4786136355916;29231;
987821;-34,4960671674078;-58,4785979585248;29231;
987822;-34,4960753755969;-58,4785803637267;29231;
987823;-34,4960800291448;-58,4785615144354;29231;
987824;-34,4960879391565;-58,4785072743551;29231;
987825;-34,4960921201413;-58,4784933436985;29231;
987826;-34,4961018961376;-58,4784724882398;29231;
987827;-34,4961043161307;-58,4784684271071;29231;
987828;-34,4961089070483;-58,4784672989931;29231;
987829;-34,4961268442234;-58,4784647365395;29231;
987830;-34,4961319062815;-58,4784645449572;29231;
987831;-34,4961366135177;-58,4784664166045;29231;
987832;-34,4961489308598;-58,4784728685456;29231;
987833;-34,4961526352054;-58,4784752655569;29231;
987834;-34,4961537781125;-58,4784795272;29231;
987835;-34,4961638179156;-58,4785379405999;29231;
987836;-34,4961641363805;-58,4785400662476;29231;
987837;-34,4961742520897;-58,4786191527009;29231;
987838;-34,4961764297321;-58,4786307189284;29231;
987839;-34,4961977204108;-58,4787158816433;29231;
987840;-34,4962039387224;-58,4787335338985;29231;
987841;-34,4962338030945;-58,478798240038;29231;
987842;-34,4962388460486;-58,4788130763696;29231;
987843;-34,4962390025911;-58,47881302316;29231;
987844;-34,4962422169244;-58,4788229164253;29231;
987845;-34,4962508995732;-58,4788389381153;29231;
987846;-34,4962623455646;-58,4788531181089;29231;
987847;-34,4962761747968;-58,4788649855128;29231;
987848;-34,4962919280246;-58,4788741462307;29231;
987849;-34,4963090821101;-58,4788802960509;29231;
987850;-34,4963270673955;-58,4788832307483;29231;
987851;-34,496578773565;-58,4789010066077;29231;
987852;-34,4965971273589;-58,4789006135013;29231;
987853;-34,4966151000146;-58,4788968718533;29231;
987854;-34,4966320858244;-58,4788899077632;29231;
987855;-34,496846959054;-58,4787777658952;29231;
987856;-34,4968623439803;-58,4787678466477;29231;
987857;-34,496875663006;-58,4787552891407;29231;
987858;-34,4968864698273;-58,4787405141605;29231;
987859;-34,4968944023213;-58,478724016798;29231;
987860;-34,49703190234;-58,4783548500812;29231;
987861;-34,4970368396595;-58,4783363331605;29231;
987862;-34,497038154088;-58,4783172144328;29231;
987863;-34,4970357973526;-58,4782981960398;29231;
987864;-34,4970298560052;-58,4782799764386;29231;
987865;-34,4968977682147;-58,4779770551057;29231;
987866;-34,4968963814568;-58,4779729089319;29231;
987867;-34,4968957457145;-58,4779685834624;29231;
987868;-34,4968780523223;-58,4776612771761;29231;
987869;-34,4968753850761;-58,4776433927719;29231;
987870;-34,4968695407846;-58,477626281069;29231;
987871;-34,4968497601814;-58,4775819452343;29231;
987872;-34,4968469439454;-58,4775738109833;29231;
987873;-34,4968189089641;-58,4774626055574;29231;
987874;-34,4968182755716;-58,4774589728269;29231;
987875;-34,4968181872429;-58,4774552863495;29231;
987876;-34,4968236542992;-58,4773468563991;29231;
987877;-34,4968261891726;-58,4773334932927;29231;
987878;-34,496859888346;-58,4772333318605;29231;
987879;-34,4968601093273;-58,477232667366;29231;
987880;-34,4969068302674;-58,4770905164205;29231;
987881;-34,4969071809205;-58,477089487392;29231;
987882;-34,4969475432893;-58,476975127347;29231;
987883;-34,4969493201262;-58,4769712198276;29231;
987884;-34,4969523288927;-58,4769681582623;29231;
987885;-34,4969884115643;-58,4769373559817;29231;
987886;-34,4969915304362;-58,4769345788806;29231;
987887;-34,4970729918557;-58,476858936134;29231;
987888;-34,4970750581049;-58,4768571207297;29231;
987889;-34,4971430566713;-58,4768006148788;29231;
987890;-34,497147096318;-58,4767975893935;29231;
987891;-34,4972508724396;-58,4767277587323;29231;
987892;-34,4972531671189;-58,4767263036518;29231;
987893;-34,497368672091;-58,4766573889205;29231;
987894;-34,4973734645142;-58,4766548710935;29231;
987895;-34,4975207290991;-58,4765874144127;29231;
987896;-34,4975309565702;-58,4765819926428;29231;
987897;-34,4976122398841;-58,476532674677;29231;
987898;-34,4976179527376;-58,4765296945792;29231;
987899;-34,4977065913892;-58,4764905069648;29231;
987900;-34,4977100734648;-58,4764892683017;29231;
987901;-34,4977137008419;-58,476488560296;29231;
987902;-34,4978092232431;-58,4764772110998;29231;
987903;-34,4978127873032;-58,4764769164812;29231;
987904;-34,4979168338446;-58,4764720544932;29231;
987905;-34,4979191674279;-58,476472;29231;
987906;-34,4981908325721;-58,476472;29231;
987907;-34,4981931661554;-58,4764720544932;29231;
987908;-34,4982972126968;-58,4764769164812;29231;
987909;-34,4983007767569;-58,4764772110998;29231;
987910;-34,4983841961379;-58,4764871223134;29231;
987911;-34,4983999502146;-58,4764877424656;29231;
987912;-34,4984156059581;-58,4764858788084;29231;
987913;-34,4984586393936;-58,4764772721213;29231;
987914;-34,4984613736061;-58,4764768037706;29231;
987915;-34,4985364149446;-58,4764660835793;29231;
987916;-34,4985375868676;-58,4764659302732;29231;
987917;-34,498632385453;-58,4764546670749;29231;
987918;-34,4986379310766;-58,4764546376992;29231;
987919;-34,4986433423564;-58,4764558513116;29231;
987920;-34,4987343538782;-58,4764873899578;29231;
987921;-34,4987387548975;-58,4764894182143;29231;
987922;-34,4987426751481;-58,4764922667983;29231;
987923;-34,4987889205674;-58,4765333738377;29231;
987924;-34,4987961981481;-58,4765414229708;29231;
987925;-34,4988339156469;-58,4765935854691;29231;
987926;-34,4988476834033;-58,4766089849121;29231;
987927;-34,4989024610114;-58,4766587827377;29231;
987928;-34,4989088632262;-58,4766658310773;29231;
987929;-34,4989744488843;-58,4767535865353;29231;
987930;-34,4989789354958;-58,4767607965496;29231;
987931;-34,4990028236792;-58,4768076541401;29231;
987932;-34,4990292338848;-58,4768604681948;29231;
987933;-34,4990321890841;-58,4768677680067;29231;
987934;-34,4991055719447;-58,4771003059028;29231;
987935;-34,4991116301578;-58,4771152053133;29231;
987936;-34,4991696573404;-58,4772303804786;29231;
987937;-34,4991819875028;-58,4772492202239;29231;
987938;-34,4992725241656;-58,4773583967879;29231;
987939;-34,4992887789384;-58,4773740173219;29231;
987940;-34,4993081196672;-58,4773855998487;29231;
987941;-34,4993623447889;-58,4774102476313;29231;
987942;-34,4993655961731;-58,4774118706399;29231;
987943;-34,4994097869425;-58,4774359746959;29231;
987944;-34,4994283299651;-58,4774437834433;29231;
987945;-34,499448060819;-58,477447722178;29231;
987946;-34,4994681807592;-58,477447631452;29231;
987947;-34,4994878752899;-58,4774435149381;29231;
987948;-34,4995063471366;-58,4774355392812;29231;
987949;-34,4995228485216;-58,4774240273518;29231;
987950;-34,4995367114355;-58,4774094451763;29231;
987951;-34,4995473746796;-58,4773923830706;29231;
987952;-34,499554406584;-58,4773735317432;29231;
987953;-34,4995575224831;-58,4773536543339;29231;
987954;-34,499556596239;-58,4773335555206;29231;
987955;-34,4995547864533;-58,4773213179225;29231;
987956;-34,4995545862675;-58,4773162411499;29231;
987957;-34,499558300609;-58,4773127745433;29231;
987958;-34,4995735053325;-58,4773013710006;29231;
987959;-34,4995831323188;-58,4772957141774;29231;
987960;-34,4996939560991;-58,477246355687;29231;
987961;-34,4996999469022;-58,4772434446905;29231;
987962;-34,4997326321256;-58,4772261941559;29231;
987963;-34,499733366246;-58,4772258027906;29231;
987964;-34,4997932691226;-58,4771935473955;29231;
987965;-34,4998031650189;-58,4771895191204;29231;
987966;-34,4999389467864;-58,4771505886836;29231;
987967;-34,4999430959536;-58,4771495886446;29231;
987968;-34,5000472971521;-58,4771291379421;29231;
987969;-34,500048706511;-58,4771288822482;29231;
987970;-34,500061925143;-58,4771266791428;29231;
987971;-34,5000701310645;-58,477126;29231;
987972;-34,5002225879867;-58,477126;29231;
987973;-34,5002313435732;-58,4771267741021;29231;
987974;-34,5003238125165;-58,4771432537158;29231;
987975;-34,5003322357301;-58,4771443880058;29231;
987976;-34,5004512957643;-58,4771552942685;29231;
987977;-34,5004667211077;-58,4771555123511;29231;
987978;-34,500525147672;-58,4771518222523;29231;
987979;-34,5005436517844;-58,4771488952268;29231;
987980;-34,5005612852343;-58,4771425682135;29231;
987981;-34,5005774291412;-58,4771330632714;29231;
987982;-34,5006325764538;-58,4770931977442;29231;
987983;-34,5006372370258;-58,4770905486355;29231;
987984;-34,5006423604175;-58,4770889707998;29231;
987985;-34,5007608265147;-58,4770662253092;29231;
987986;-34,5007631829096;-58,4770658310129;29231;
987987;-34,5009203817604;-58,4770433740342;29231;
987988;-34,5009256430955;-58,4770429044664;29231;
987989;-34,501088872008;-58,4770370046262;29231;
987990;-34,5010891279797;-58,4770369950459;29231;
987991;-34,5012418897691;-58,4770310816864;29231;
987992;-34,5012461095998;-58,4770310966229;29231;
987993;-34,5013430318423;-58,4770355358096;29231;
987994;-34,5013636090289;-58,4770343519386;29231;
987995;-34,5013835064223;-58,4770289745883;29231;
987996;-34,5014018787371;-58,4770196322007;29231;
987997;-34,5014291920807;-58,4770019835786;29231;
987998;-34,5014486878333;-58,4769855077377;29231;
987999;-34,5014911598511;-58,4769391031257;29231;
988000;-34,5014941955927;-58,4769363002595;29231;
988001;-34,5014979862691;-58,4769346563138;29231;
988002;-34,5015808243577;-58,4769067333626;29231;
988003;-34,5015852337205;-58,4769054692149;29231;
988004;-34,5016807894393;-58,4768827629055;29231;
988005;-34,5016872830257;-58,476881666133;29231;
988006;-34,5017319917446;-58,4768771194836;29231;
988007;-34,501753497211;-58,4768725009297;29231;
988008;-34,5018307753218;-58,4768467415594;29231;
988009;-34,5018352843462;-58,4768454700317;29231;
988010;-34,5019576491506;-58,4768170813971;29231;
988011;-34,5019583519853;-58,4768169236658;29231;
988012;-34,5021222762968;-58,4767813738152;29231;
988013;-34,5021257457645;-58,4767807486099;29231;
988014;-34,5022437852706;-58,476763750921;29231;
988015;-34,5022541069544;-58,4767617052792;29231;
988016;-34,5023170849108;-58,4767457390367;29231;
988017;-34,5023228654112;-58,4767440871256;29231;
988018;-34,5024309431222;-58,4767096552885;29231;
988019;-34,5024351057215;-58,4767085245145;29231;
988020;-34,5025876834678;-58,476674071475;29231;
988021;-34,5027125438225;-58,4766467276301;29231;
988022;-34,5027363743899;-58,4766382327037;29231;
988023;-34,5027921354187;-58,476609959506;29231;
988024;-34,5027996806058;-58,4766057135631;29231;
988025;-34,5028577181179;-58,4765696599571;29231;
988026;-34,5028620808936;-58,4765675247718;29231;
988027;-34,5028668841417;-58,4765682470149;29231;
988028;-34,5029064322731;-58,4765783444102;29231;
988029;-34,5029114839717;-58,476579923528;29231;
988030;-34,5029825446946;-58,4766063435403;29231;
988031;-34,5029867648447;-58,476608387061;29231;
988032;-34,5029905231468;-58,4766111907745;29231;
988033;-34,5030359111781;-58,476652296916;29231;
988034;-34,5030395011717;-58,4766563519384;29231;
988035;-34,5030401565482;-58,4766575396833;29231;
988036;-34,5030508440198;-58,4766731912295;29231;
988037;-34,503064292541;-58,4766865452635;29231;
988038;-34,5030800190505;-58,4766971221178;29231;
988039;-34,503097458663;-58,4767045418793;29231;
988040;-34,5031159849601;-58,4767085380354;29231;
988041;-34,5031349324902;-58,476708967047;29231;
988042;-34,5031536206714;-58,4767058135042;29231;
988043;-34,5031713782374;-58,4766991906801;29231;
988044;-34,5031932791545;-58,4766885604104;29231;
988045;-34,5032088535933;-58,4766791618078;29231;
988046;-34,5032224677822;-58,4766670973668;29231;
988047;-34,5032336712319;-58,476652766296;29231;
988048;-34,5032420932237;-58,476636642806;29231;
988049;-34,5032474550766;-58,4766192604181;29231;
988050;-34,5032495793686;-58,4766011943101;29231;
988051;-34,5032518715775;-58,4765129442656;29231;
988052;-34,5032524515219;-58,4765083216623;29231;
988053;-34,5032566310216;-58,4765062633669;29231;
988054;-34,5033595426172;-58,4764676715186;29231;
988055;-34,5033638374898;-58,4764665122673;29231;
988056;-34,5033666786783;-58,4764699353422;29231;
988057;-34,5034442006365;-58,4765838256265;29231;
988058;-34,5034458324007;-58,4765861511925;29231;
988059;-34,5034585139605;-58,4766036895199;29231;
988060;-34,5034711897135;-58,4766180813135;29231;
988061;-34,5034863797102;-58,4766297886803;29231;
988062;-34,5035035252649;-58,4766383810251;29231;
988063;-34,5035219957669;-58,4766435423229;29231;
988064;-34,5035411118739;-58,4766450827418;29231;
988065;-34,5035601704985;-58,4766429456257;29231;
988066;-34,5035784706674;-58,4766372095771;29231;
988067;-34,5036040757367;-58,4766263905338;29231;
988068;-34,5036059391886;-58,4766256468651;29231;
988069;-34,5037296477393;-58,47657913245;29231;
988070;-34,5037303512544;-58,4765788649022;29231;
988071;-34,503797872833;-58,4765528950642;29231;
988072;-34,5038137245055;-58,476545129078;29231;
988073;-34,5038279637332;-58,4765346968943;29231;
988074;-34,5038401468416;-58,4765219235654;29231;
988075;-34,503849894222;-58,4765072070903;29231;
988076;-34,5039117179888;-58,4763931275206;29231;
988077;-34,503919206459;-58,4763754368677;29231;
988078;-34,5039231740355;-58,4763566407318;29231;
988079;-34,5039414392583;-58,4761939932714;29231;
988080;-34,5039424594079;-58,4761892590683;29231;
988081;-34,5039459826647;-58,4761859364118;29231;
988082;-34,5039912820434;-58,4761510907358;29231;
988083;-34,5039965683555;-58,4761467279932;29231;
988084;-34,5040173246613;-58,4761283666458;29231;
988085;-34,50402983733;-58,4761150728182;29231;
988086;-34,50403972465;-58,4760997257132;29231;
988087;-34,5040466570841;-58,4760828368385;29231;
988088;-34,5040504035793;-58,4760649690881;29231;
988089;-34,5040561569901;-58,4760152805403;29231;
988090;-34,5040567724953;-58,4760006743482;29231;
988091;-34,5040522429363;-58,4758548225491;29231;
988092;-34,5040505430403;-58,4758393104902;29231;
988093;-34,5040344261386;-58,4757542490649;29231;
988094;-34,504033781254;-58,4757497213957;29231;
988095;-34,504023356146;-58,4756411265208;29231;
988096;-34,5040167670362;-58,4756138085705;29231;
988097;-34,5039777570741;-58,4755154709576;29231;
988098;-34,5039684099807;-58,4754974814128;29231;
988099;-34,5028689319228;-58,473821995302;29231;
988100;-34,5028564256068;-58,4738065395028;29231;
988101;-34,5028411087874;-58,4737938633553;29231;
988102;-34,5028235869228;-58,4737844679345;29231;
988103;-34,5028045526341;-58,4737787246317;29231;
988104;-34,5027847583272;-58,4737768604738;29231;
988105;-34,5027649864505;-58,4737789491489;29231;
988106;-34,5027460185659;-58,473784908094;29231;
988107;-34,502565430054;-58,4738621062365;29231;
988108;-34,5025612123042;-58,4738634465513;29231;
988109;-34,5025589730084;-58,4738596292994;29231;
988110;-34,5025311330324;-58,473799599351;29231;
988111;-34,5025296284014;-58,4737952482597;29231;
988112;-34,5025337005576;-58,4737931003646;29231;
988113;-34,5028633922731;-58,4736598621197;29231;
988114;-34,5028678177356;-58,4736585667793;29231;
988115;-34,5028706586508;-58,4736621988347;29231;
988116;-34,5039480473119;-58,4753637298925;29231;
988117;-34,5039608460889;-58,4753799524112;29231;
988118;-34,503976705821;-58,4753931980784;29231;
988119;-34,5039949493313;-58,4754029013324;29231;
988120;-34,5040147976604;-58,4754086478648;29231;
988121;-34,5040354033269;-58,4754101923107;29231;
988122;-34,5040558865124;-58,4754074687257;29231;
988123;-34,5040753726283;-58,475400593401;29231;
988124;-34,5040930296589;-58,4753898598985;29231;
988125;-34,5041081036862;-58,4753757265159;29231;
988126;-34,5041565687538;-58,4753198052841;29231;
988127;-34,5041591795416;-58,4753172096099;29231;
988128;-34,5041621454648;-58,4753150285467;29231;
988129;-34,5043007879321;-58,4752281329158;29231;
988130;-34,5043012133882;-58,4752278692137;29231;
988131;-34,5044552977773;-58,4751334303945;29231;
988132;-34,504456716018;-58,475132592969;29231;
988133;-34,5049352016726;-58,4748605907505;29231;
988134;-34,5049406902324;-58,4748572325799;29231;
988135;-34,5051069991601;-58,474747971482;29231;
988136;-34,5051132520231;-58,4747444781173;29231;
988137;-34,5053083344227;-58,4746531833983;29231;
988138;-34,5053128188216;-58,4746516234288;29231;
988139;-34,50531576864;-58,4746553439007;29231;
988140;-34,5054281394214;-58,4748316497819;29231;
988141;-34,5054297724048;-58,4748344025246;29231;
988142;-34,5055678006341;-58,4750850327303;29231;
988143;-34,5055777294973;-58,4750997842427;29231;
988144;-34,5055901140747;-58,475112544011;29231;
988145;-34,5056045627788;-58,4751229085847;29231;
988146;-34,5057238743235;-58,4751933355382;29231;
988147;-34,5057261426599;-58,4751946348111;29231;
988148;-34,5057411841644;-58,4752029912024;29231;
988149;-34,5057448561614;-58,4752049325213;29231;
988150;-34,5059501894027;-58,4753080903698;29231;
988151;-34,5059538459589;-58,4753098355393;29231;
988152;-34,5061295535286;-58,475389366334;29231;
988153;-34,5061555014987;-58,4753970886296;29231;
988154;-34,5062980888013;-58,4754191463339;29231;
988155;-34,5063144906428;-58,4754203156163;29231;
988156;-34,5063308623611;-58,4754187811903;29231;
988157;-34,5063467612853;-58,4754145845448;29231;
988158;-34,5063684792642;-58,4754068927606;29231;
988159;-34,5063854239318;-58,4753990415728;29231;
988160;-34,5064006132972;-58,4753881766711;29231;
988161;-34,5064135176118;-58,4753746769831;29231;
988162;-34,5064236868208;-58,4753590133278;29231;
988163;-34,5064307662599;-58,4753417319954;29231;
988164;-34,5064345090247;-58,4753234356946;29231;
988165;-34,5064347845814;-58,4753047625326;29231;
988166;-34,5064315833195;-58,4752863637601;29231;
988167;-34,5064250168872;-58,4752688810578;29231;
988168;-34,5057482913206;-58,4738779287597;29231;
988169;-34,5057376403125;-58,4738607182749;29231;
988170;-34,5057237419959;-58,4738460049626;29231;
988171;-34,5057071657081;-58,473834391546;29231;
988172;-34,505688590488;-58,4738263537626;29231;
988173;-34,5056687772598;-58,473822220876;29231;
988174;-34,5056456848557;-58,4738198042291;29231;
988175;-34,5056302828176;-58,4738193858591;29231;
988176;-34,5056030628693;-58,4738207468565;29231;
988177;-34,5055980783419;-58,473820490732;29231;
988178;-34,5055966371867;-58,4738201167007;29231;
988179;-34,5055835596259;-58,4738150719695;29231;
988180;-34,5055662327623;-58,473811713734;29231;
988181;-34,5055130226263;-58,4738062092372;29231;
988182;-34,5055089705399;-58,4738058731587;29231;
988183;-34,5054997850457;-58,4738052990654;29231;
988184;-34,5054960837415;-58,4738047084592;29231;
988185;-34,5054989891673;-58,4738023405552;29231;
988186;-34,5055098114174;-58,4737951257217;29231;
988187;-34,5056586555568;-58,4736968679354;29231;
988188;-34,50566290393;-58,4736946592173;29231;
988189;-34,5056663454217;-58,4736979887721;29231;
988190;-34,5056886025975;-58,4737245261739;29231;
988191;-34,5056894032322;-58,4737254688746;29231;
988192;-34,505710562271;-58,4737500724081;29231;
988193;-34,5057249965593;-58,4737638113475;29231;
988194;-34,5057418684591;-58,4737744154094;29231;
988195;-34,5057437024886;-58,4737753270758;29231;
988196;-34,5057460645146;-58,4737791290291;29231;
988197;-34,5057554098301;-58,4737978196601;29231;
988198;-34,5057691702484;-58,4738184602876;29231;
988199;-34,5058133281413;-58,4738695904794;29231;
988200;-34,5058209597354;-58,4738815060851;29231;
988201;-34,5060391598383;-58,4743611531582;29231;
988202;-34,5060409143828;-58,4743648112426;29231;
988203;-34,5066092681632;-58,4754906270061;29231;
988204;-34,5066205754504;-58,4755081857648;29231;
988205;-34,5066287934657;-58,4755184163553;29231;
988206;-34,506642787041;-58,475532654863;29231;
988207;-34,5066593301129;-58,4755438299257;29231;
988208;-34,5066777633485;-58,4755514961552;29231;
988209;-34,5066973520816;-58,47555534801;29231;
988210;-34,506717315593;-58,4755552319724;29231;
988211;-34,5067722111364;-58,4755494023572;29231;
988212;-34,5067797472622;-58,4755483105038;29231;
988213;-34,506885212279;-58,4755289049407;29231;
988214;-34,5069005716815;-58,4755247935151;29231;
988215;-34,5069150852756;-58,4755182996216;29231;
988216;-34,507337657674;-58,4752872805427;29231;
988217;-34,5073422706701;-58,475284596313;29231;
988218;-34,5073771649866;-58,475263025281;29231;
988219;-34,5073935013122;-58,4752504243327;29231;
988220;-34,5074069040554;-58,4752347391196;29231;
988221;-34,5074348542385;-58,4751942113542;29231;
988222;-34,5074351479243;-58,4751937901539;29231;
988223;-34,5074771756408;-58,4751341694397;29231;
988224;-34,5074787905642;-58,475131807454;29231;
988225;-34,5075363505647;-58,4750449796566;29231;
988226;-34,507537694757;-58,4750430519462;29231;
